Sample ID,Retention Time,Peak Area,Peak Height,Intensity,Concentration,Compound Name,Analysis Type
SMP-00035,7.22,64801.0,10689.4,10675.1,0.0653,Benzoic Acid,HPLC-UV/Vis
SMP-00035,8.97,31601.7,6941.2,6996.7,0.0315,Phenacetin,HPLC-UV/Vis
SMP-00035,10.44,14514.6,3561.2,3668.1,0.0146,Salicylic Acid,HPLC-UV/Vis
SMP-00035,12.1,45539.3,8274.1,8596.8,0.0453,Chlorpheniramine,HPLC-UV/Vis
SMP-00036,1.28,12904.4,3247.1,3326.2,0.0126,Uracil,HPLC-UV/Vis
SMP-00036,2.78,51426.4,9823.0,10243.5,0.0509,Acetaminophen,HPLC-UV/Vis
SMP-00036,4.15,96988.5,15533.5,15511.0,0.0945,Caffeine,HPLC-UV/Vis
SMP-00036,5.61,20214.7,4526.0,4619.6,0.0213,Aspirin,HPLC-UV/Vis
SMP-00036,7.21,59797.7,9771.6,10092.4,0.0567,Benzoic Acid,HPLC-UV/Vis
SMP-00036,9.01,29785.7,6160.2,6471.2,0.0297,Phenacetin,HPLC-UV/Vis
SMP-00036,10.33,16600.7,4030.9,4070.2,0.0166,Salicylic Acid,HPLC-UV/Vis
SMP-00036,12.08,57487.1,10001.3,10510.8,0.056,Chlorpheniramine,HPLC-UV/Vis
SMP-00037,1.31,13854.1,3570.2,3610.2,0.0138,Uracil,HPLC-UV/Vis
SMP-00037,2.8,45384.0,8811.3,9037.8,0.0441,Acetaminophen,HPLC-UV/Vis
SMP-00037,4.18,76995.1,12433.6,12602.8,0.0772,Caffeine,HPLC-UV/Vis
SMP-00037,5.64,24270.2,5158.0,5381.9,0.0239,Aspirin,HPLC-UV/Vis
SMP-00037,7.21,64085.7,10950.0,11108.9,0.0633,Benzoic Acid,HPLC-UV/Vis
SMP-00037,8.93,34629.9,7224.8,7688.6,0.036,Phenacetin,HPLC-UV/Vis
SMP-00037,10.4,13765.7,3264.6,3321.4,0.0134,Salicylic Acid,HPLC-UV/Vis
SMP-00037,12.1,47606.2,8855.7,8958.9,0.0507,Chlorpheniramine,HPLC-UV/Vis
SMP-00038,1.24,11888.5,3062.6,3075.1,0.0124,Uracil,HPLC-UV/Vis
SMP-00038,2.81,39631.8,7757.9,7816.7,0.041,Acetaminophen,HPLC-UV/Vis
SMP-00038,4.15,67468.1,10539.6,11000.8,0.0696,Caffeine,HPLC-UV/Vis
SMP-00038,5.55,23796.6,5409.5,5392.4,0.0238,Aspirin,HPLC-UV/Vis
SMP-00038,7.19,54916.5,9016.8,9228.3,0.0547,Benzoic Acid,HPLC-UV/Vis
SMP-00038,8.94,31076.5,6460.0,6614.5,0.0308,Phenacetin,HPLC-UV/Vis
SMP-00038,10.34,16344.9,3981.4,4104.0,0.0166,Salicylic Acid,HPLC-UV/Vis
SMP-00038,12.04,55684.9,10066.9,10403.1,0.0552,Chlorpheniramine,HPLC-UV/Vis
SMP-00039,1.28,13053.1,3329.9,3289.5,0.0133,Uracil,HPLC-UV/Vis
SMP-00039,2.82,41771.4,8297.4,8689.1,0.0432,Acetaminophen,HPLC-UV/Vis
SMP-00039,4.14,95866.5,15608.7,15728.2,0.0966,Caffeine,HPLC-UV/Vis
SMP-00039,5.6,23607.2,5172.7,5480.8,0.0232,Aspirin,HPLC-UV/Vis
SMP-00039,7.2,73324.3,11682.1,11726.5,0.0706,Benzoic Acid,HPLC-UV/Vis
SMP-00039,8.92,30000.6,6281.4,6389.2,0.0301,Phenacetin,HPLC-UV/Vis
SMP-00039,10.42,16341.9,3901.9,4005.8,0.0167,Salicylic Acid,HPLC-UV/Vis
SMP-00039,12.06,57754.4,10124.2,10714.0,0.0589,Chlorpheniramine,HPLC-UV/Vis
SMP-00040,1.25,12190.2,3198.3,3270.6,0.0123,Uracil,HPLC-UV/Vis
SMP-00040,2.78,42978.0,8033.1,8103.0,0.0413,Acetaminophen,HPLC-UV/Vis
SMP-00040,4.2,101914.8,15859.6,16565.3,0.1045,Caffeine,HPLC-UV/Vis
SMP-00040,5.6,18461.8,4117.0,4153.0,0.0186,Aspirin,HPLC-UV/Vis
SMP-00040,7.22,74305.3,12085.2,12172.9,0.0714,Benzoic Acid,HPLC-UV/Vis
SMP-00040,8.93,26361.2,5494.8,5610.1,0.0257,Phenacetin,HPLC-UV/Vis
SMP-00040,10.43,82706.6,20652.7,22828.5,0.0809,Salicylic Acid,HPLC-UV/Vis
SMP-00040,12.11,49970.9,9185.6,9562.6,0.0468,Chlorpheniramine,HPLC-UV/Vis
SMP-00041,1.16,11683.5,3101.4,3174.8,0.0114,Uracil,HPLC-UV/Vis
SMP-00041,2.83,36999.7,7491.6,7708.1,0.0359,Acetaminophen,HPLC-UV/Vis
SMP-00041,4.12,96927.6,16074.9,16004.4,0.0962,Caffeine,HPLC-UV/Vis
SMP-00041,5.64,19981.3,4657.2,4793.8,0.0194,Aspirin,HPLC-UV/Vis
SMP-00041,7.18,58809.2,9805.0,9858.3,0.0559,Benzoic Acid,HPLC-UV/Vis
SMP-00041,8.9,28853.6,5744.5,5816.8,0.0301,Phenacetin,HPLC-UV/Vis
SMP-00041,10.41,12829.4,3050.6,3155.2,0.0125,Salicylic Acid,HPLC-UV/Vis
SMP-00041,12.06,52648.8,9347.6,9658.8,0.052,Chlorpheniramine,HPLC-UV/Vis
SMP-00042,1.24,11536.2,3011.7,3116.4,0.0116,Uracil,HPLC-UV/Vis
SMP-00042,2.82,44720.1,8608.6,8884.9,0.0463,Acetaminophen,HPLC-UV/Vis
SMP-00042,4.17,72313.6,11849.6,12578.3,0.0732,Caffeine,HPLC-UV/Vis
SMP-00042,5.58,23171.7,5077.6,5150.1,0.023,Aspirin,HPLC-UV/Vis
SMP-00042,7.18,61965.8,9840.6,10212.7,0.0627,Benzoic Acid,HPLC-UV/Vis
SMP-00042,8.98,31474.6,6532.0,6767.7,0.0314,Phenacetin,HPLC-UV/Vis
SMP-00042,10.47,14895.6,3552.5,3689.9,0.015,Salicylic Acid,HPLC-UV/Vis
SMP-00042,12.13,53690.4,9381.6,9886.2,0.0544,Chlorpheniramine,HPLC-UV/Vis
SMP-00043,1.3,13270.7,3409.9,3620.7,0.0134,Uracil,HPLC-UV/Vis
SMP-00043,2.78,48465.1,9545.5,9834.7,0.0477,Acetaminophen,HPLC-UV/Vis
SMP-00043,4.15,77306.1,11926.4,12419.0,0.0727,Caffeine,HPLC-UV/Vis
SMP-00043,5.59,26122.0,5692.0,5937.9,0.0259,Aspirin,HPLC-UV/Vis
SMP-00043,7.22,64282.5,11017.6,11129.1,0.0647,Benzoic Acid,HPLC-UV/Vis
SMP-00043,8.97,37179.8,7480.5,7498.6,0.0366,Phenacetin,HPLC-UV/Vis
SMP-00043,10.41,15760.2,3711.0,3879.3,0.0154,Salicylic Acid,HPLC-UV/Vis
SMP-00043,12.19,56187.1,10331.2,10539.3,0.0542,Chlorpheniramine,HPLC-UV/Vis
SMP-00044,1.22,10648.9,2902.4,3005.3,0.0108,Uracil,HPLC-UV/Vis
SMP-00044,2.79,50217.9,9750.3,10146.2,0.05,Acetaminophen,HPLC-UV/Vis
SMP-00044,4.11,71559.1,11518.6,11877.2,0.0693,Caffeine,HPLC-UV/Vis
SMP-00044,5.6,18119.6,3860.6,4007.9,0.0183,Aspirin,HPLC-UV/Vis
SMP-00044,7.2,74291.1,12607.1,12961.3,0.0737,Benzoic Acid,HPLC-UV/Vis
SMP-00044,8.96,31809.1,6646.2,6863.1,0.0323,Phenacetin,HPLC-UV/Vis
SMP-00044,10.42,16959.2,4039.4,4014.5,0.0174,Salicylic Acid,HPLC-UV/Vis
SMP-00044,12.05,50331.9,9328.0,9555.6,0.0498,Chlorpheniramine,HPLC-UV/Vis
SMP-00045,1.22,11456.8,2965.0,3077.1,0.0116,Uracil,HPLC-UV/Vis
SMP-00045,2.81,48041.6,9266.8,9556.4,0.0481,Acetaminophen,HPLC-UV/Vis
SMP-00045,4.17,94152.7,15324.4,15536.2,0.0943,Caffeine,HPLC-UV/Vis
SMP-00045,5.61,28197.1,6145.6,6381.8,0.0287,Aspirin,HPLC-UV/Vis
SMP-00045,7.27,64852.1,10886.3,11038.9,0.0644,Benzoic Acid,HPLC-UV/Vis
SMP-00045,8.98,32196.0,6846.5,7038.9,0.032,Phenacetin,HPLC-UV/Vis
SMP-00045,10.41,14478.3,3447.6,3486.1,0.0148,Salicylic Acid,HPLC-UV/Vis
SMP-00045,12.1,53856.7,9953.4,10083.5,0.0527,Chlorpheniramine,HPLC-UV/Vis
SMP-00046,1.27,12864.5,3228.8,3369.4,0.0127,Uracil,HPLC-UV/Vis
SMP-00046,2.77,51759.5,10227.6,10658.2,0.0529,Acetaminophen,HPLC-UV/Vis
SMP-00046,4.1,82614.4,13161.5,13332.4,0.0807,Caffeine,HPLC-UV/Vis
SMP-00046,5.56,23873.9,5279.1,5488.3,0.0241,Aspirin,HPLC-UV/Vis
SMP-00046,7.19,81696.6,13655.4,13556.4,0.0803,Benzoic Acid,HPLC-UV/Vis
SMP-00046,8.95,30820.4,6232.6,6670.2,0.0312,Phenacetin,HPLC-UV/Vis
SMP-00046,10.37,14042.0,3424.7,3539.3,0.0135,Salicylic Acid,HPLC-UV/Vis
SMP-00046,12.1,53034.8,9350.6,9530.2,0.0528,Chlorpheniramine,HPLC-UV/Vis
SMP-00047,1.27,13796.2,3517.7,3591.2,0.014,Uracil,HPLC-UV/Vis
SMP-00047,2.79,49420.2,9865.4,10416.3,0.051,Acetaminophen,HPLC-UV/Vis
SMP-00047,4.15,89301.4,14473.9,14720.2,0.0867,Caffeine,HPLC-UV/Vis
SMP-00047,5.58,23298.6,5022.7,5062.9,0.0234,Aspirin,HPLC-UV/Vis
SMP-00047,7.22,82132.8,13742.3,14287.9,0.0807,Benzoic Acid,HPLC-UV/Vis
SMP-00047,9.0,28319.1,5609.0,5772.9,0.0283,Phenacetin,HPLC-UV/Vis
SMP-00047,10.39,17518.6,4175.5,4184.4,0.0178,Salicylic Acid,HPLC-UV/Vis
SMP-00047,12.08,45625.4,8031.0,8263.2,0.0469,Chlorpheniramine,HPLC-UV/Vis
SMP-00048,1.25,13291.1,3187.5,3349.1,0.013,Uracil,HPLC-UV/Vis
SMP-00048,2.81,50767.6,10012.8,9837.1,0.05,Acetaminophen,HPLC-UV/Vis
SMP-00048,4.14,93461.1,15536.1,16191.3,0.0931,Caffeine,HPLC-UV/Vis
SMP-00048,5.59,24061.8,5145.8,5365.2,0.0245,Aspirin,HPLC-UV/Vis
SMP-00048,7.11,58785.8,10403.0,10601.4,0.0561,Benzoic Acid,HPLC-UV/Vis
SMP-00048,8.95,34647.9,7160.9,7441.4,0.0349,Phenacetin,HPLC-UV/Vis
SMP-00048,10.47,17115.5,3989.0,4144.3,0.0175,Salicylic Acid,HPLC-UV/Vis
SMP-00048,12.09,60515.0,11215.1,12128.6,0.0597,Chlorpheniramine,HPLC-UV/Vis
SMP-00049,1.24,11840.1,2957.8,2883.1,0.0118,Uracil,HPLC-UV/Vis
SMP-00049,2.79,54664.3,10626.5,11219.7,0.0549,Acetaminophen,HPLC-UV/Vis
SMP-00049,4.16,101410.5,16509.3,17168.4,0.1021,Caffeine,HPLC-UV/Vis
SMP-00049,5.61,28261.4,6198.5,6436.5,0.0288,Aspirin,HPLC-UV/Vis
SMP-00049,7.2,51336.0,8704.8,8579.6,0.0533,Benzoic Acid,HPLC-UV/Vis
SMP-00049,8.98,28385.8,5525.0,5719.6,0.0284,Phenacetin,HPLC-UV/Vis
SMP-00049,10.4,19918.1,4947.0,5199.3,0.0202,Salicylic Acid,HPLC-UV/Vis
SMP-00049,12.09,43063.9,7731.4,8088.8,0.042,Chlorpheniramine,HPLC-UV/Vis
SMP-00050,1.23,14320.6,3752.7,3914.2,0.0145,Uracil,HPLC-UV/Vis
SMP-00050,2.81,40372.0,7261.7,7501.4,0.0407,Acetaminophen,HPLC-UV/Vis
SMP-00050,4.2,103205.3,16342.6,16717.7,0.1041,Caffeine,HPLC-UV/Vis
SMP-00050,5.64,25685.8,5611.9,5681.1,0.0261,Aspirin,HPLC-UV/Vis
SMP-00050,7.19,66626.5,11607.5,11873.4,0.0633,Benzoic Acid,HPLC-UV/Vis
SMP-00050,8.93,31333.4,6411.1,6568.4,0.0318,Phenacetin,HPLC-UV/Vis
SMP-00050,10.38,16667.8,3990.1,3981.5,0.0169,Salicylic Acid,HPLC-UV/Vis
SMP-00050,12.1,43572.9,8086.4,8060.6,0.0439,Chlorpheniramine,HPLC-UV/Vis
SMP-00051,1.22,11900.3,3041.1,3093.1,0.0121,Uracil,HPLC-UV/Vis
SMP-00051,2.83,47088.0,8964.4,9078.1,0.0456,Acetaminophen,HPLC-UV/Vis
SMP-00051,4.14,68040.6,10827.4,10957.1,0.0709,Caffeine,HPLC-UV/Vis
SMP-00051,5.56,25664.0,5874.0,5962.7,0.0254,Aspirin,HPLC-UV/Vis
SMP-00051,7.13,54855.6,9021.8,9572.1,0.0543,Benzoic Acid,HPLC-UV/Vis
SMP-00051,8.98,37774.0,7638.2,7864.8,0.0389,Phenacetin,HPLC-UV/Vis
SMP-00051,10.43,14012.1,3424.9,3511.0,0.0137,Salicylic Acid,HPLC-UV/Vis
SMP-00051,12.05,48872.4,8918.4,9363.5,0.0487,Chlorpheniramine,HPLC-UV/Vis
SMP-00052,1.27,11240.8,2960.2,3097.5,0.0119,Uracil,HPLC-UV/Vis
SMP-00052,2.79,49322.1,9803.5,9992.7,0.049,Acetaminophen,HPLC-UV/Vis
SMP-00052,4.13,85538.8,13943.9,14640.0,0.0845,Caffeine,HPLC-UV/Vis
SMP-00052,5.54,20190.8,4257.0,4371.6,0.0196,Aspirin,HPLC-UV/Vis
SMP-00052,7.18,64431.1,11151.8,11634.0,0.0645,Benzoic Acid,HPLC-UV/Vis
SMP-00052,8.94,32223.0,6722.4,6802.1,0.0322,Phenacetin,HPLC-UV/Vis
SMP-00052,10.41,16789.7,4057.9,4327.1,0.0165,Salicylic Acid,HPLC-UV/Vis
SMP-00052,12.1,53657.3,9668.7,9979.5,0.0546,Chlorpheniramine,HPLC-UV/Vis
SMP-00053,1.25,13465.6,3393.6,3547.4,0.0133,Uracil,HPLC-UV/Vis
SMP-00053,2.87,45241.1,8206.3,8362.5,0.0464,Acetaminophen,HPLC-UV/Vis
SMP-00053,4.16,98198.2,16173.5,17052.6,0.0998,Caffeine,HPLC-UV/Vis
SMP-00053,5.61,25191.1,5515.0,5614.1,0.026,Aspirin,HPLC-UV/Vis
SMP-00053,7.22,68234.1,11142.3,11479.0,0.0702,Benzoic Acid,HPLC-UV/Vis
SMP-00053,8.9,30528.8,6605.0,6774.9,0.0294,Phenacetin,HPLC-UV/Vis
SMP-00053,10.42,15491.5,3731.2,3924.0,0.0153,Salicylic Acid,HPLC-UV/Vis
SMP-00053,12.12,55527.1,10083.2,10350.4,0.0567,Chlorpheniramine,HPLC-UV/Vis
SMP-00054,1.2,13215.5,3457.3,3594.3,0.0134,Uracil,HPLC-UV/Vis
SMP-00054,2.82,45591.5,8729.8,8937.2,0.0474,Acetaminophen,HPLC-UV/Vis
SMP-00054,4.16,74223.0,12018.4,12274.7,0.0705,Caffeine,HPLC-UV/Vis
SMP-00054,5.59,18250.8,4158.1,4402.2,0.0189,Aspirin,HPLC-UV/Vis
SMP-00054,7.2,76351.9,13253.8,13951.9,0.0751,Benzoic Acid,HPLC-UV/Vis
SMP-00054,8.96,25554.3,5332.4,5734.8,0.026,Phenacetin,HPLC-UV/Vis
SMP-00054,10.41,15486.5,3815.8,3868.1,0.0152,Salicylic Acid,HPLC-UV/Vis
SMP-00054,12.14,48829.0,9113.9,9371.4,0.0492,Chlorpheniramine,HPLC-UV/Vis
SMP-00055,1.28,12553.5,3362.0,3483.6,0.0128,Uracil,HPLC-UV/Vis
SMP-00055,2.86,47952.0,9508.9,9488.4,0.0472,Acetaminophen,HPLC-UV/Vis
SMP-00055,4.16,72129.7,12176.8,12409.7,0.0746,Caffeine,HPLC-UV/Vis
SMP-00055,5.61,25823.4,5564.3,5620.7,0.0257,Aspirin,HPLC-UV/Vis
SMP-00055,7.16,56157.5,9609.3,9781.7,0.0556,Benzoic Acid,HPLC-UV/Vis
SMP-00055,8.93,31176.8,6574.3,6670.1,0.0322,Phenacetin,HPLC-UV/Vis
SMP-00055,10.38,17999.1,4408.5,4492.1,0.0179,Salicylic Acid,HPLC-UV/Vis
SMP-00055,12.14,49773.8,8987.6,9273.5,0.0487,Chlorpheniramine,HPLC-UV/Vis
SMP-00056,1.25,13870.1,3680.9,3767.1,0.0139,Uracil,HPLC-UV/Vis
SMP-00056,2.78,48496.2,9400.8,9500.6,0.0476,Acetaminophen,HPLC-UV/Vis
SMP-00056,4.15,103832.9,16655.3,17252.0,0.1081,Caffeine,HPLC-UV/Vis
SMP-00056,5.54,109502.5,22550.8,25373.8,0.1084,Aspirin,HPLC-UV/Vis
SMP-00056,7.17,62681.5,10299.9,10314.6,0.0621,Benzoic Acid,HPLC-UV/Vis
SMP-00056,8.94,30353.7,6223.0,6328.1,0.0308,Phenacetin,HPLC-UV/Vis
SMP-00056,10.39,16357.6,3957.3,4104.9,0.0168,Salicylic Acid,HPLC-UV/Vis
SMP-00056,12.05,56661.6,10608.0,10879.3,0.0577,Chlorpheniramine,HPLC-UV/Vis
SMP-00057,1.21,12626.3,3076.6,3154.2,0.013,Uracil,HPLC-UV/Vis
SMP-00057,2.76,41073.5,7964.9,8145.6,0.0424,Acetaminophen,HPLC-UV/Vis
SMP-00057,4.16,90499.8,14882.4,15072.3,0.092,Caffeine,HPLC-UV/Vis
SMP-00057,5.63,25840.0,5737.5,5889.4,0.026,Aspirin,HPLC-UV/Vis
SMP-00057,7.21,66636.1,11056.8,11544.8,0.0665,Benzoic Acid,HPLC-UV/Vis
SMP-00057,8.95,31411.2,6465.8,6680.7,0.0321,Phenacetin,HPLC-UV/Vis
SMP-00057,10.41,17613.1,4092.6,4230.1,0.0174,Salicylic Acid,HPLC-UV/Vis
SMP-00057,12.07,53281.9,10175.8,10223.7,0.052,Chlorpheniramine,HPLC-UV/Vis
SMP-00058,1.3,11874.9,3049.7,3116.6,0.0117,Uracil,HPLC-UV/Vis
SMP-00058,2.87,52175.9,9911.7,10337.4,0.0514,Acetaminophen,HPLC-UV/Vis
SMP-00058,4.18,99548.9,16637.4,16980.2,0.0993,Caffeine,HPLC-UV/Vis
SMP-00058,5.57,24004.4,5239.7,5227.3,0.0241,Aspirin,HPLC-UV/Vis
SMP-00058,7.16,71705.3,12027.7,12568.9,0.0729,Benzoic Acid,HPLC-UV/Vis
SMP-00058,8.9,29535.8,6229.7,6349.1,0.0291,Phenacetin,HPLC-UV/Vis
SMP-00058,10.45,16888.9,4201.8,4409.1,0.0171,Salicylic Acid,HPLC-UV/Vis
SMP-00058,12.1,51883.5,10156.2,10573.8,0.0514,Chlorpheniramine,HPLC-UV/Vis
SMP-00059,1.22,14323.7,3618.1,3762.9,0.0146,Uracil,HPLC-UV/Vis
SMP-00059,2.8,45849.7,8894.9,9059.2,0.0454,Acetaminophen,HPLC-UV/Vis
SMP-00059,4.15,82191.4,13136.2,13819.4,0.0834,Caffeine,HPLC-UV/Vis
SMP-00059,5.59,24424.5,5294.3,5425.6,0.0249,Aspirin,HPLC-UV/Vis
SMP-00059,7.17,61633.8,10279.1,10942.3,0.0591,Benzoic Acid,HPLC-UV/Vis
SMP-00059,8.91,146106.3,25136.6,25059.2,0.1444,Phenacetin,HPLC-UV/Vis
SMP-00059,10.42,16775.2,4182.4,4179.0,0.0169,Salicylic Acid,HPLC-UV/Vis
SMP-00059,12.07,54250.6,9775.4,10428.8,0.0563,Chlorpheniramine,HPLC-UV/Vis
SMP-00060,1.32,11311.0,3001.4,3149.7,0.0111,Uracil,HPLC-UV/Vis
SMP-00060,2.8,48339.0,9455.4,9965.3,0.0484,Acetaminophen,HPLC-UV/Vis
SMP-00060,4.18,94378.0,15660.1,15921.8,0.0925,Caffeine,HPLC-UV/Vis
SMP-00060,5.58,24916.1,5650.6,5802.6,0.0256,Aspirin,HPLC-UV/Vis
SMP-00060,7.21,61860.5,10809.6,11120.7,0.062,Benzoic Acid,HPLC-UV/Vis
SMP-00060,8.92,26618.2,5582.0,5662.0,0.0285,Phenacetin,HPLC-UV/Vis
SMP-00060,10.36,16396.6,4168.4,4298.9,0.0166,Salicylic Acid,HPLC-UV/Vis
SMP-00060,12.08,48381.8,8191.2,8456.1,0.0459,Chlorpheniramine,HPLC-UV/Vis
SMP-00061,1.23,11415.5,2972.1,3079.5,0.0117,Uracil,HPLC-UV/Vis
SMP-00061,2.83,45791.4,8979.7,9341.0,0.0459,Acetaminophen,HPLC-UV/Vis
SMP-00061,4.14,81908.1,13498.1,13877.7,0.0807,Caffeine,HPLC-UV/Vis
SMP-00061,5.56,25361.1,5611.6,5683.1,0.0257,Aspirin,HPLC-UV/Vis
SMP-00061,7.16,74283.1,12164.2,12429.6,0.0743,Benzoic Acid,HPLC-UV/Vis
SMP-00061,8.95,27459.1,5737.4,5853.9,0.0286,Phenacetin,HPLC-UV/Vis
SMP-00061,10.33,16158.2,4157.7,4413.5,0.0167,Salicylic Acid,HPLC-UV/Vis
SMP-00061,12.13,50287.6,9158.9,9200.5,0.0496,Chlorpheniramine,HPLC-UV/Vis
SMP-00062,1.28,13447.4,3482.9,3493.3,0.0134,Uracil,HPLC-UV/Vis
SMP-00062,2.83,51196.3,10231.1,10383.5,0.0487,Acetaminophen,HPLC-UV/Vis
SMP-00062,4.19,85621.6,13591.8,14446.1,0.0879,Caffeine,HPLC-UV/Vis
SMP-00062,5.59,22794.8,5067.7,5381.9,0.023,Aspirin,HPLC-UV/Vis
SMP-00062,7.24,59516.5,10144.3,10388.9,0.0561,Benzoic Acid,HPLC-UV/Vis
SMP-00062,8.92,32857.8,6762.4,6990.2,0.0341,Phenacetin,HPLC-UV/Vis
SMP-00062,10.4,16075.6,3832.0,3949.1,0.0156,Salicylic Acid,HPLC-UV/Vis
SMP-00062,12.08,65211.3,11781.9,12377.7,0.0652,Chlorpheniramine,HPLC-UV/Vis
SMP-00063,1.23,12598.8,3268.7,3315.5,0.0126,Uracil,HPLC-UV/Vis
SMP-00063,2.87,45389.2,9233.1,9474.0,0.0456,Acetaminophen,HPLC-UV/Vis
SMP-00063,4.14,91078.8,15495.4,16029.1,0.0935,Caffeine,HPLC-UV/Vis
SMP-00063,5.65,22963.6,5435.9,5546.2,0.0226,Aspirin,HPLC-UV/Vis
SMP-00063,7.27,72923.2,12006.4,12666.5,0.0739,Benzoic Acid,HPLC-UV/Vis
SMP-00063,8.9,30372.5,6141.8,6083.7,0.031,Phenacetin,HPLC-UV/Vis
SMP-00063,10.42,19282.1,4656.7,4757.2,0.0193,Salicylic Acid,HPLC-UV/Vis
SMP-00063,12.08,50781.0,9493.1,9849.7,0.0486,Chlorpheniramine,HPLC-UV/Vis
SMP-00064,1.3,12950.9,3255.5,3342.1,0.013,Uracil,HPLC-UV/Vis
SMP-00064,2.76,41948.6,8224.8,8455.1,0.0425,Acetaminophen,HPLC-UV/Vis
SMP-00064,4.16,98937.8,16294.8,16829.0,0.0988,Caffeine,HPLC-UV/Vis
SMP-00064,5.6,26009.9,5724.6,5794.4,0.0258,Aspirin,HPLC-UV/Vis
SMP-00064,7.19,70671.0,11920.1,12489.6,0.0726,Benzoic Acid,HPLC-UV/Vis
SMP-00064,8.92,28381.3,5807.6,5929.5,0.0277,Phenacetin,HPLC-UV/Vis
SMP-00064,10.39,14552.6,3508.9,3696.8,0.0146,Salicylic Acid,HPLC-UV/Vis
SMP-00064,12.11,52628.7,9517.5,9851.9,0.0531,Chlorpheniramine,HPLC-UV/Vis
SMP-00065,1.22,13520.1,3494.9,3490.0,0.0138,Uracil,HPLC-UV/Vis
SMP-00065,2.77,45759.3,8431.8,8472.4,0.0467,Acetaminophen,HPLC-UV/Vis
SMP-00065,4.12,91247.6,14605.7,14906.3,0.0926,Caffeine,HPLC-UV/Vis
SMP-00065,5.57,23455.9,5327.2,5618.9,0.0231,Aspirin,HPLC-UV/Vis
SMP-00065,7.18,79708.8,12865.3,13593.1,0.0788,Benzoic Acid,HPLC-UV/Vis
SMP-00065,8.97,98106.4,21378.5,18137.8,0.1004,Phenacetin,HPLC-UV/Vis
SMP-00065,10.36,14332.4,3518.1,3709.1,0.0148,Salicylic Acid,HPLC-UV/Vis
SMP-00065,12.11,58259.5,10338.4,10616.9,0.0574,Chlorpheniramine,HPLC-UV/Vis
SMP-00066,1.26,12681.5,3325.5,3461.6,0.0128,Uracil,HPLC-UV/Vis
SMP-00066,2.8,47691.3,9074.0,9413.3,0.0483,Acetaminophen,HPLC-UV/Vis
SMP-00066,4.15,83638.2,13366.9,13467.2,0.0859,Caffeine,HPLC-UV/Vis
SMP-00066,5.62,27655.8,6077.2,6628.0,0.0276,Aspirin,HPLC-UV/Vis
SMP-00066,7.19,69909.6,11898.6,12228.5,0.0723,Benzoic Acid,HPLC-UV/Vis
SMP-00066,8.96,28364.3,5899.1,6060.2,0.028,Phenacetin,HPLC-UV/Vis
SMP-00066,10.48,15189.7,3534.0,3590.6,0.0152,Salicylic Acid,HPLC-UV/Vis
SMP-00066,12.12,57868.2,10274.1,10652.3,0.0569,Chlorpheniramine,HPLC-UV/Vis
SMP-00067,1.22,10970.9,2922.0,3049.9,0.0113,Uracil,HPLC-UV/Vis
SMP-00067,2.82,37733.5,7563.2,7816.9,0.0383,Acetaminophen,HPLC-UV/Vis
SMP-00067,4.12,75838.2,12018.3,12514.6,0.0771,Caffeine,HPLC-UV/Vis
SMP-00067,5.57,21429.3,4676.8,4689.7,0.0208,Aspirin,HPLC-UV/Vis
SMP-00067,7.2,59442.9,9839.5,10343.0,0.0577,Benzoic Acid,HPLC-UV/Vis
SMP-00067,8.98,29895.4,6022.6,6343.5,0.0297,Phenacetin,HPLC-UV/Vis
SMP-00067,10.41,15065.8,3724.6,3860.2,0.0154,Salicylic Acid,HPLC-UV/Vis
SMP-00067,12.1,53867.5,9947.3,10041.8,0.055,Chlorpheniramine,HPLC-UV/Vis
SMP-00068,1.21,13954.8,3801.2,3991.4,0.0144,Uracil,HPLC-UV/Vis
SMP-00068,2.75,37354.1,7327.2,7460.2,0.0365,Acetaminophen,HPLC-UV/Vis
SMP-00068,4.17,76242.1,12198.4,12932.7,0.0743,Caffeine,HPLC-UV/Vis
SMP-00068,5.59,24360.8,5546.6,5795.2,0.0248,Aspirin,HPLC-UV/Vis
SMP-00068,7.23,61652.9,10332.9,10696.3,0.0623,Benzoic Acid,HPLC-UV/Vis
SMP-00068,8.92,26988.8,5704.0,5896.3,0.0277,Phenacetin,HPLC-UV/Vis
SMP-00068,10.36,17107.9,4125.1,4277.1,0.0169,Salicylic Acid,HPLC-UV/Vis
SMP-00068,12.07,52372.0,9501.5,9579.0,0.0527,Chlorpheniramine,HPLC-UV/Vis
SMP-00069,1.24,12942.5,3062.6,3152.1,0.0129,Uracil,HPLC-UV/Vis
SMP-00069,2.83,44306.0,8562.6,8754.9,0.0426,Acetaminophen,HPLC-UV/Vis
SMP-00069,4.18,70379.9,11107.4,11351.8,0.0735,Caffeine,HPLC-UV/Vis
SMP-00069,5.58,26113.4,5652.3,5936.0,0.0255,Aspirin,HPLC-UV/Vis
SMP-00069,7.19,60468.0,9975.8,10330.4,0.0598,Benzoic Acid,HPLC-UV/Vis
SMP-00069,8.93,165679.9,36980.2,33154.0,0.1643,Phenacetin,HPLC-UV/Vis
SMP-00069,10.43,17123.3,4523.2,4705.6,0.0173,Salicylic Acid,HPLC-UV/Vis
SMP-00069,12.07,51794.9,9216.7,9612.6,0.0516,Chlorpheniramine,HPLC-UV/Vis
