Sample ID,Retention Time,Peak Area,Peak Height,Intensity,Concentration,Compound Name,Analysis Type
SMP-00229,5.57,20786.0,4870.6,5199.3,0.0208,Aspirin,HPLC-UV/Vis
SMP-00229,7.17,71731.1,12511.8,12504.5,0.0724,Benzoic Acid,HPLC-UV/Vis
SMP-00229,8.97,36326.1,7842.9,8041.6,0.0367,Phenacetin,HPLC-UV/Vis
SMP-00229,10.38,16023.2,3979.7,4116.3,0.0157,Salicylic Acid,HPLC-UV/Vis
SMP-00229,12.09,49634.8,9067.1,9415.0,0.0507,Chlorpheniramine,HPLC-UV/Vis
SMP-00230,1.23,14386.0,3681.8,3794.5,0.0144,Uracil,HPLC-UV/Vis
SMP-00230,2.84,50898.7,9898.3,10022.5,0.0527,Acetaminophen,HPLC-UV/Vis
SMP-00230,4.14,101901.4,16331.8,17282.5,0.1045,Caffeine,HPLC-UV/Vis
SMP-00230,5.62,24906.9,5899.3,5988.7,0.0256,Aspirin,HPLC-UV/Vis
SMP-00230,7.16,66591.4,11067.2,11164.9,0.067,Benzoic Acid,HPLC-UV/Vis
SMP-00230,8.96,29509.8,6025.2,6205.4,0.0296,Phenacetin,HPLC-UV/Vis
SMP-00230,10.41,13412.4,3203.0,3309.8,0.0138,Salicylic Acid,HPLC-UV/Vis
SMP-00230,12.15,54908.8,10153.0,10162.3,0.0554,Chlorpheniramine,HPLC-UV/Vis
SMP-00231,1.25,16222.8,4198.8,4252.2,0.0164,Uracil,HPLC-UV/Vis
SMP-00231,2.77,55432.6,11057.1,11465.3,0.0551,Acetaminophen,HPLC-UV/Vis
SMP-00231,4.2,91935.5,13603.7,14670.5,0.0923,Caffeine,HPLC-UV/Vis
SMP-00231,5.63,24175.1,5452.0,5569.3,0.0236,Aspirin,HPLC-UV/Vis
SMP-00231,7.24,63033.9,10230.6,10787.3,0.0624,Benzoic Acid,HPLC-UV/Vis
SMP-00231,8.94,30997.7,6056.7,6173.1,0.0311,Phenacetin,HPLC-UV/Vis
SMP-00231,10.43,18470.3,4671.6,4897.2,0.0184,Salicylic Acid,HPLC-UV/Vis
SMP-00231,12.1,57374.8,10616.2,11066.9,0.0572,Chlorpheniramine,HPLC-UV/Vis
SMP-00232,1.29,13546.3,3478.7,3525.0,0.0134,Uracil,HPLC-UV/Vis
SMP-00232,2.81,48180.9,8985.3,9164.3,0.0484,Acetaminophen,HPLC-UV/Vis
SMP-00232,4.16,86458.5,13739.7,14166.5,0.0872,Caffeine,HPLC-UV/Vis
SMP-00232,5.59,24180.3,5222.2,5205.7,0.0235,Aspirin,HPLC-UV/Vis
SMP-00232,7.16,65056.5,11370.8,11398.4,0.0647,Benzoic Acid,HPLC-UV/Vis
SMP-00232,8.96,30053.1,6135.0,6371.7,0.0311,Phenacetin,HPLC-UV/Vis
SMP-00232,10.38,13449.7,3288.0,3294.2,0.0133,Salicylic Acid,HPLC-UV/Vis
SMP-00232,12.13,51445.3,9419.0,9399.4,0.0516,Chlorpheniramine,HPLC-UV/Vis
SMP-00233,1.24,15203.6,3997.2,4106.8,0.0161,Uracil,HPLC-UV/Vis
SMP-00233,2.83,38780.5,7471.1,7493.9,0.039,Acetaminophen,HPLC-UV/Vis
SMP-00233,4.14,98942.0,15837.0,16415.7,0.1004,Caffeine,HPLC-UV/Vis
SMP-00233,5.58,23224.4,5224.2,5529.4,0.0231,Aspirin,HPLC-UV/Vis
SMP-00233,7.17,69624.2,11470.6,11751.8,0.0695,Benzoic Acid,HPLC-UV/Vis
SMP-00233,8.93,28791.2,5989.2,5806.4,0.0284,Phenacetin,HPLC-UV/Vis
SMP-00233,10.39,17477.9,4207.2,4286.2,0.0175,Salicylic Acid,HPLC-UV/Vis
SMP-00233,12.09,54727.2,9771.7,9981.0,0.0536,Chlorpheniramine,HPLC-UV/Vis
SMP-00234,1.25,12832.2,3161.1,3304.0,0.0131,Uracil,HPLC-UV/Vis
SMP-00234,2.81,48718.0,10050.9,10291.8,0.0478,Acetaminophen,HPLC-UV/Vis
SMP-00234,4.2,104978.5,16662.8,16920.3,0.1044,Caffeine,HPLC-UV/Vis
SMP-00234,5.56,18557.1,4428.9,4589.5,0.0188,Aspirin,HPLC-UV/Vis
SMP-00234,7.21,57194.3,9222.2,9518.3,0.0541,Benzoic Acid,HPLC-UV/Vis
SMP-00234,8.94,30256.0,6100.9,6162.5,0.0291,Phenacetin,HPLC-UV/Vis
SMP-00234,10.39,13455.2,3284.7,3363.9,0.0133,Salicylic Acid,HPLC-UV/Vis
SMP-00234,12.12,47517.7,8610.7,8729.9,0.0471,Chlorpheniramine,HPLC-UV/Vis
SMP-00235,1.27,13857.5,3593.4,3729.7,0.0135,Uracil,HPLC-UV/Vis
SMP-00235,2.79,51404.6,9854.3,10202.2,0.0516,Acetaminophen,HPLC-UV/Vis
SMP-00235,4.15,96584.7,14958.9,14924.8,0.0925,Caffeine,HPLC-UV/Vis
SMP-00235,5.59,24656.2,5581.1,5672.9,0.0244,Aspirin,HPLC-UV/Vis
SMP-00235,7.24,78816.5,13364.8,13854.2,0.0806,Benzoic Acid,HPLC-UV/Vis
SMP-00235,8.94,30797.8,6130.0,6292.4,0.0301,Phenacetin,HPLC-UV/Vis
SMP-00235,10.42,17830.9,4157.7,4440.6,0.0173,Salicylic Acid,HPLC-UV/Vis
SMP-00235,12.08,61288.9,11148.6,11428.7,0.0604,Chlorpheniramine,HPLC-UV/Vis
SMP-00236,1.28,13444.8,3585.5,3721.5,0.0128,Uracil,HPLC-UV/Vis
SMP-00236,2.81,44106.9,8422.1,8489.0,0.045,Acetaminophen,HPLC-UV/Vis
SMP-00236,4.17,83549.0,13658.2,13702.5,0.0833,Caffeine,HPLC-UV/Vis
SMP-00236,5.55,22355.5,5299.3,5267.5,0.0218,Aspirin,HPLC-UV/Vis
SMP-00236,7.25,68762.7,11663.2,11934.3,0.0681,Benzoic Acid,HPLC-UV/Vis
SMP-00236,8.93,33460.1,6555.6,6869.0,0.0335,Phenacetin,HPLC-UV/Vis
SMP-00236,10.35,14072.2,3564.5,3656.6,0.0142,Salicylic Acid,HPLC-UV/Vis
SMP-00236,12.1,46763.7,8485.2,8802.6,0.0471,Chlorpheniramine,HPLC-UV/Vis
SMP-00237,1.24,13119.3,3351.7,3433.0,0.0136,Uracil,HPLC-UV/Vis
SMP-00237,2.83,40511.7,8047.5,8402.9,0.04,Acetaminophen,HPLC-UV/Vis
SMP-00237,4.09,83713.9,13837.2,13954.1,0.0839,Caffeine,HPLC-UV/Vis
SMP-00237,5.59,20450.3,4503.3,4593.3,0.0199,Aspirin,HPLC-UV/Vis
SMP-00237,7.17,58544.2,10092.9,10323.0,0.0556,Benzoic Acid,HPLC-UV/Vis
SMP-00237,8.98,28824.9,6200.8,6280.6,0.0291,Phenacetin,HPLC-UV/Vis
SMP-00237,10.41,13456.4,3170.4,3339.7,0.0132,Salicylic Acid,HPLC-UV/Vis
SMP-00237,12.09,54967.5,9531.7,9701.7,0.054,Chlorpheniramine,HPLC-UV/Vis
SMP-00238,1.25,13026.5,3301.1,3338.7,0.0131,Uracil,HPLC-UV/Vis
SMP-00238,2.83,45275.7,8711.4,9053.3,0.0452,Acetaminophen,HPLC-UV/Vis
SMP-00238,4.12,98635.6,16070.4,16012.0,0.0993,Caffeine,HPLC-UV/Vis
SMP-00238,5.57,20455.3,4669.4,4625.9,0.0201,Aspirin,HPLC-UV/Vis
SMP-00238,7.25,71133.1,11536.9,12235.9,0.0693,Benzoic Acid,HPLC-UV/Vis
SMP-00238,8.96,28451.3,5970.5,6088.2,0.0289,Phenacetin,HPLC-UV/Vis
SMP-00238,10.41,14957.8,3774.7,3884.6,0.0153,Salicylic Acid,HPLC-UV/Vis
SMP-00238,12.1,58470.1,10806.0,11232.2,0.056,Chlorpheniramine,HPLC-UV/Vis
SMP-00239,1.29,10886.8,2882.9,3010.1,0.0107,Uracil,HPLC-UV/Vis
SMP-00239,2.78,55317.6,10519.4,10667.9,0.0544,Acetaminophen,HPLC-UV/Vis
SMP-00239,4.14,83617.7,14207.5,14798.4,0.082,Caffeine,HPLC-UV/Vis
SMP-00239,5.63,23138.8,4871.8,4844.3,0.0226,Aspirin,HPLC-UV/Vis
SMP-00239,7.14,59989.4,9660.4,9860.9,0.0623,Benzoic Acid,HPLC-UV/Vis
SMP-00239,8.94,32789.3,6680.9,6934.8,0.033,Phenacetin,HPLC-UV/Vis
SMP-00239,10.48,17022.1,4023.1,4173.6,0.0168,Salicylic Acid,HPLC-UV/Vis
SMP-00239,12.06,48196.6,8816.0,9256.4,0.0487,Chlorpheniramine,HPLC-UV/Vis
SMP-00240,1.26,12665.3,3206.9,3355.3,0.013,Uracil,HPLC-UV/Vis
SMP-00240,2.8,53088.9,10311.4,10636.3,0.0535,Acetaminophen,HPLC-UV/Vis
SMP-00240,4.13,92572.3,15031.4,16036.2,0.094,Caffeine,HPLC-UV/Vis
SMP-00240,5.62,142867.0,32404.1,29936.8,0.1434,Aspirin,HPLC-UV/Vis
SMP-00240,7.22,70217.2,12100.8,12461.4,0.0697,Benzoic Acid,HPLC-UV/Vis
SMP-00240,8.93,34585.6,7302.9,7705.6,0.0348,Phenacetin,HPLC-UV/Vis
SMP-00240,10.4,16193.6,3880.8,4100.7,0.0164,Salicylic Acid,HPLC-UV/Vis
SMP-00240,12.16,54728.8,9574.4,9702.6,0.0563,Chlorpheniramine,HPLC-UV/Vis
SMP-00241,1.28,14093.1,3739.1,3892.9,0.0142,Uracil,HPLC-UV/Vis
SMP-00241,2.82,42403.7,8435.8,8935.0,0.0422,Acetaminophen,HPLC-UV/Vis
SMP-00241,4.16,83405.8,12985.4,13673.0,0.0826,Caffeine,HPLC-UV/Vis
SMP-00241,5.58,26049.3,5882.0,6030.2,0.0255,Aspirin,HPLC-UV/Vis
SMP-00241,7.22,68671.5,11448.7,11840.7,0.0697,Benzoic Acid,HPLC-UV/Vis
SMP-00241,8.96,28121.2,6259.2,6411.4,0.0282,Phenacetin,HPLC-UV/Vis
SMP-00241,10.39,15612.9,3802.7,3847.2,0.0157,Salicylic Acid,HPLC-UV/Vis
SMP-00241,12.15,58498.9,10765.7,10714.7,0.0576,Chlorpheniramine,HPLC-UV/Vis
SMP-00242,1.37,13938.0,3682.0,3831.1,0.0138,Uracil,HPLC-UV/Vis
SMP-00242,2.77,40255.7,7482.9,7853.4,0.0402,Acetaminophen,HPLC-UV/Vis
SMP-00242,4.15,79159.3,12576.1,12797.3,0.0767,Caffeine,HPLC-UV/Vis
SMP-00242,5.57,24434.4,5496.1,5518.7,0.0243,Aspirin,HPLC-UV/Vis
SMP-00242,7.17,70275.6,11714.1,12321.6,0.0707,Benzoic Acid,HPLC-UV/Vis
SMP-00242,8.96,29854.7,6137.3,6331.4,0.0298,Phenacetin,HPLC-UV/Vis
SMP-00242,10.44,17264.4,4086.4,4184.4,0.0172,Salicylic Acid,HPLC-UV/Vis
SMP-00242,12.04,50566.2,9038.6,9049.2,0.0508,Chlorpheniramine,HPLC-UV/Vis
SMP-00243,1.28,12292.8,2982.9,3115.1,0.0124,Uracil,HPLC-UV/Vis
SMP-00243,2.86,42022.5,7398.7,7464.8,0.0425,Acetaminophen,HPLC-UV/Vis
SMP-00243,4.11,76536.8,12287.3,12349.7,0.0775,Caffeine,HPLC-UV/Vis
SMP-00243,5.58,21348.4,4753.8,4900.5,0.0214,Aspirin,HPLC-UV/Vis
SMP-00243,7.2,60436.8,9798.2,10014.8,0.0632,Benzoic Acid,HPLC-UV/Vis
SMP-00243,8.94,31507.0,6405.2,6734.9,0.0313,Phenacetin,HPLC-UV/Vis
SMP-00243,10.42,18425.5,4648.8,4775.5,0.0184,Salicylic Acid,HPLC-UV/Vis
SMP-00243,12.1,49608.2,9245.5,9561.1,0.0496,Chlorpheniramine,HPLC-UV/Vis
SMP-00244,1.25,10093.4,2538.4,2586.0,0.0102,Uracil,HPLC-UV/Vis
SMP-00244,2.82,52433.9,10361.8,10905.8,0.0541,Acetaminophen,HPLC-UV/Vis
SMP-00244,4.13,95166.6,15468.4,16000.6,0.0947,Caffeine,HPLC-UV/Vis
SMP-00244,5.65,20559.3,4644.4,4832.4,0.0198,Aspirin,HPLC-UV/Vis
SMP-00244,7.18,71205.4,11709.8,12041.1,0.0692,Benzoic Acid,HPLC-UV/Vis
SMP-00244,8.95,32757.3,6616.1,6728.2,0.034,Phenacetin,HPLC-UV/Vis
SMP-00244,10.41,13710.7,3293.6,3350.4,0.0134,Salicylic Acid,HPLC-UV/Vis
SMP-00244,12.02,52490.9,9464.9,9491.5,0.0541,Chlorpheniramine,HPLC-UV/Vis
SMP-00245,1.24,11713.2,3002.8,3171.4,0.0124,Uracil,HPLC-UV/Vis
SMP-00245,2.83,53661.5,10494.5,11139.0,0.0544,Acetaminophen,HPLC-UV/Vis
SMP-00245,4.16,72953.6,11986.2,11975.7,0.0701,Caffeine,HPLC-UV/Vis
SMP-00245,5.57,23083.6,5117.9,5290.1,0.0227,Aspirin,HPLC-UV/Vis
SMP-00245,7.2,70373.0,11292.8,11591.3,0.0719,Benzoic Acid,HPLC-UV/Vis
SMP-00245,8.93,29498.2,5861.5,5960.4,0.0286,Phenacetin,HPLC-UV/Vis
SMP-00245,10.42,14376.0,3491.5,3580.9,0.0147,Salicylic Acid,HPLC-UV/Vis
SMP-00245,12.08,49615.4,8637.0,8987.5,0.0495,Chlorpheniramine,HPLC-UV/Vis
SMP-00246,1.29,14109.0,3468.3,3617.3,0.0142,Uracil,HPLC-UV/Vis
SMP-00246,2.81,37893.3,7754.4,8066.9,0.0371,Acetaminophen,HPLC-UV/Vis
SMP-00246,4.1,86400.3,13835.0,13883.4,0.0878,Caffeine,HPLC-UV/Vis
SMP-00246,5.6,22394.0,5011.0,5159.3,0.0219,Aspirin,HPLC-UV/Vis
SMP-00246,7.19,69072.9,11481.9,11874.7,0.067,Benzoic Acid,HPLC-UV/Vis
SMP-00246,8.95,39165.0,7959.9,8250.2,0.0409,Phenacetin,HPLC-UV/Vis
SMP-00246,10.4,14061.0,3599.4,3623.9,0.0142,Salicylic Acid,HPLC-UV/Vis
SMP-00246,12.09,46483.1,8800.0,9015.1,0.0452,Chlorpheniramine,HPLC-UV/Vis
SMP-00247,1.23,12867.1,3388.0,3521.7,0.0124,Uracil,HPLC-UV/Vis
SMP-00247,2.8,44293.2,8578.4,8559.5,0.0445,Acetaminophen,HPLC-UV/Vis
SMP-00247,4.14,90594.7,15194.0,15400.8,0.0932,Caffeine,HPLC-UV/Vis
SMP-00247,5.59,20538.8,4313.9,4466.8,0.0202,Aspirin,HPLC-UV/Vis
SMP-00247,7.18,61329.6,10270.5,10437.7,0.0613,Benzoic Acid,HPLC-UV/Vis
SMP-00247,8.95,31577.8,6517.3,6492.1,0.0318,Phenacetin,HPLC-UV/Vis
SMP-00247,10.43,16545.8,4007.4,4210.4,0.0165,Salicylic Acid,HPLC-UV/Vis
SMP-00247,12.09,56703.7,10142.5,10780.9,0.0589,Chlorpheniramine,HPLC-UV/Vis
SMP-00248,1.3,10534.1,2571.1,2631.7,0.0106,Uracil,HPLC-UV/Vis
SMP-00248,2.75,51074.5,10500.6,11084.6,0.0521,Acetaminophen,HPLC-UV/Vis
SMP-00248,4.12,89847.8,15521.3,15877.7,0.089,Caffeine,HPLC-UV/Vis
SMP-00248,5.64,21141.3,4627.8,4720.2,0.0212,Aspirin,HPLC-UV/Vis
SMP-00248,7.18,313926.7,44164.3,47010.7,0.3157,Benzoic Acid,HPLC-UV/Vis
SMP-00248,8.94,30400.8,5930.7,6100.0,0.0291,Phenacetin,HPLC-UV/Vis
SMP-00248,10.41,15752.0,3790.2,3897.4,0.0155,Salicylic Acid,HPLC-UV/Vis
SMP-00248,12.1,49321.5,8997.0,9314.0,0.0491,Chlorpheniramine,HPLC-UV/Vis
SMP-00249,1.25,12102.8,3070.2,3102.7,0.0123,Uracil,HPLC-UV/Vis
SMP-00249,2.78,43335.0,8158.4,8117.4,0.0429,Acetaminophen,HPLC-UV/Vis
SMP-00249,4.16,360924.4,56999.4,66139.9,0.3727,Caffeine,HPLC-UV/Vis
SMP-00249,5.65,23105.8,5002.4,5211.3,0.0227,Aspirin,HPLC-UV/Vis
SMP-00249,7.21,66123.5,11178.8,11181.5,0.0663,Benzoic Acid,HPLC-UV/Vis
SMP-00249,9.04,31686.6,6385.7,6401.3,0.0325,Phenacetin,HPLC-UV/Vis
SMP-00249,10.38,16125.4,4002.1,4172.9,0.0161,Salicylic Acid,HPLC-UV/Vis
SMP-00249,12.11,56024.2,10255.2,10787.3,0.0561,Chlorpheniramine,HPLC-UV/Vis
SMP-00250,1.25,13389.0,3269.8,3251.4,0.0137,Uracil,HPLC-UV/Vis
SMP-00250,2.76,46260.3,8883.1,9103.3,0.0465,Acetaminophen,HPLC-UV/Vis
SMP-00250,4.12,86513.6,14000.1,14104.9,0.0879,Caffeine,HPLC-UV/Vis
SMP-00250,5.59,23752.9,5224.7,5469.0,0.0233,Aspirin,HPLC-UV/Vis
SMP-00250,7.19,67806.1,10851.3,10875.7,0.0681,Benzoic Acid,HPLC-UV/Vis
SMP-00250,8.91,34212.3,6897.1,7262.6,0.0342,Phenacetin,HPLC-UV/Vis
SMP-00250,10.39,11458.5,2661.6,2734.7,0.0116,Salicylic Acid,HPLC-UV/Vis
SMP-00250,12.1,48118.1,8769.7,9029.4,0.0489,Chlorpheniramine,HPLC-UV/Vis
SMP-00251,1.26,13521.7,3441.8,3739.4,0.0133,Uracil,HPLC-UV/Vis
SMP-00251,2.83,49247.7,9700.5,10122.5,0.0473,Acetaminophen,HPLC-UV/Vis
SMP-00251,4.14,100314.3,15422.2,15964.0,0.0993,Caffeine,HPLC-UV/Vis
SMP-00251,5.61,23945.6,5125.0,5272.9,0.0239,Aspirin,HPLC-UV/Vis
SMP-00251,7.23,68414.3,10940.5,11292.3,0.0719,Benzoic Acid,HPLC-UV/Vis
SMP-00251,8.86,31398.0,6620.0,6794.5,0.0311,Phenacetin,HPLC-UV/Vis
SMP-00251,10.42,13809.0,3499.3,3600.3,0.0135,Salicylic Acid,HPLC-UV/Vis
SMP-00251,12.05,51191.6,9088.4,9750.7,0.0504,Chlorpheniramine,HPLC-UV/Vis
SMP-00252,1.23,13017.7,3421.2,3679.6,0.0134,Uracil,HPLC-UV/Vis
SMP-00252,2.77,53238.3,10247.4,10420.0,0.0529,Acetaminophen,HPLC-UV/Vis
SMP-00252,4.14,87121.5,14480.0,14802.0,0.0849,Caffeine,HPLC-UV/Vis
SMP-00252,5.61,23267.8,5052.5,5156.9,0.0234,Aspirin,HPLC-UV/Vis
SMP-00252,7.18,67999.3,11622.4,11790.6,0.068,Benzoic Acid,HPLC-UV/Vis
SMP-00252,8.91,31726.1,6514.4,6782.2,0.031,Phenacetin,HPLC-UV/Vis
SMP-00252,10.44,18841.7,4735.6,4766.2,0.019,Salicylic Acid,HPLC-UV/Vis
SMP-00252,12.11,50015.4,8540.0,8737.3,0.0508,Chlorpheniramine,HPLC-UV/Vis
SMP-00253,1.26,12719.9,3308.2,3442.4,0.0127,Uracil,HPLC-UV/Vis
SMP-00253,2.85,46450.7,9038.2,9327.9,0.0463,Acetaminophen,HPLC-UV/Vis
SMP-00253,4.16,84689.8,13703.6,13898.1,0.0849,Caffeine,HPLC-UV/Vis
SMP-00253,5.59,18460.6,4166.3,4301.3,0.018,Aspirin,HPLC-UV/Vis
SMP-00253,7.16,74446.2,12352.5,12162.5,0.0747,Benzoic Acid,HPLC-UV/Vis
SMP-00253,8.93,28898.7,5903.9,6023.7,0.0277,Phenacetin,HPLC-UV/Vis
SMP-00253,10.39,14458.8,3393.4,3547.5,0.0141,Salicylic Acid,HPLC-UV/Vis
SMP-00253,12.08,51353.1,8961.2,9118.9,0.0514,Chlorpheniramine,HPLC-UV/Vis
SMP-00254,1.27,11472.4,2940.0,3080.4,0.0111,Uracil,HPLC-UV/Vis
SMP-00254,2.77,40978.9,8033.2,8186.6,0.0399,Acetaminophen,HPLC-UV/Vis
SMP-00254,4.18,71964.5,11056.9,11519.9,0.0715,Caffeine,HPLC-UV/Vis
SMP-00254,5.62,23791.8,5096.7,5299.7,0.0232,Aspirin,HPLC-UV/Vis
SMP-00254,7.21,61840.7,10547.3,11336.6,0.0615,Benzoic Acid,HPLC-UV/Vis
SMP-00254,8.94,31466.7,6165.7,6350.6,0.0315,Phenacetin,HPLC-UV/Vis
SMP-00254,10.35,15162.5,3840.3,3937.0,0.0151,Salicylic Acid,HPLC-UV/Vis
SMP-00254,12.07,44304.6,7826.2,7906.1,0.0444,Chlorpheniramine,HPLC-UV/Vis
SMP-00255,1.24,71324.9,16060.3,18859.3,0.07,Uracil,HPLC-UV/Vis
SMP-00255,2.8,36408.3,7038.0,7192.8,0.0356,Acetaminophen,HPLC-UV/Vis
SMP-00255,4.14,98053.6,16414.3,16602.1,0.0971,Caffeine,HPLC-UV/Vis
SMP-00255,5.62,23436.1,5188.7,5400.0,0.0232,Aspirin,HPLC-UV/Vis
SMP-00255,7.2,61631.2,10164.9,10720.3,0.0611,Benzoic Acid,HPLC-UV/Vis
SMP-00255,8.93,28811.5,6037.1,6112.7,0.0293,Phenacetin,HPLC-UV/Vis
SMP-00255,10.37,15489.2,3710.5,3847.7,0.0161,Salicylic Acid,HPLC-UV/Vis
SMP-00255,12.12,54333.4,9831.6,10094.1,0.0534,Chlorpheniramine,HPLC-UV/Vis
SMP-00256,1.24,11324.0,3007.9,3104.1,0.0113,Uracil,HPLC-UV/Vis
SMP-00256,2.74,51629.7,9798.2,10133.6,0.0511,Acetaminophen,HPLC-UV/Vis
SMP-00256,4.19,105758.4,17095.5,17723.1,0.1059,Caffeine,HPLC-UV/Vis
SMP-00256,5.54,23971.2,5181.4,5092.7,0.0238,Aspirin,HPLC-UV/Vis
SMP-00256,7.18,72729.9,12489.3,12860.8,0.0729,Benzoic Acid,HPLC-UV/Vis
SMP-00256,8.93,34030.3,6992.7,7253.8,0.0341,Phenacetin,HPLC-UV/Vis
SMP-00256,10.39,18105.3,4425.5,4708.2,0.0177,Salicylic Acid,HPLC-UV/Vis
SMP-00256,12.09,54956.9,10296.7,10683.6,0.0563,Chlorpheniramine,HPLC-UV/Vis
SMP-00257,1.23,12470.6,3201.5,3285.7,0.0123,Uracil,HPLC-UV/Vis
SMP-00257,2.79,52331.7,10173.1,10610.2,0.0528,Acetaminophen,HPLC-UV/Vis
SMP-00257,4.16,106401.7,17405.8,18241.7,0.1076,Caffeine,HPLC-UV/Vis
SMP-00257,5.61,24364.3,5496.2,5512.5,0.0245,Aspirin,HPLC-UV/Vis
SMP-00257,7.19,76134.9,12406.0,12432.1,0.0772,Benzoic Acid,HPLC-UV/Vis
SMP-00257,8.89,34034.2,7012.3,7289.0,0.0338,Phenacetin,HPLC-UV/Vis
SMP-00257,10.36,15176.1,3551.7,3680.1,0.015,Salicylic Acid,HPLC-UV/Vis
SMP-00257,12.1,56297.4,10326.5,10565.3,0.0565,Chlorpheniramine,HPLC-UV/Vis
SMP-00258,1.18,13255.5,3421.4,3562.6,0.013,Uracil,HPLC-UV/Vis
SMP-00258,2.77,49210.5,9187.9,9292.9,0.0497,Acetaminophen,HPLC-UV/Vis
SMP-00258,4.12,97288.8,16227.2,16948.4,0.0988,Caffeine,HPLC-UV/Vis
SMP-00258,5.59,21602.9,4795.4,4888.7,0.0214,Aspirin,HPLC-UV/Vis
SMP-00258,7.24,70084.4,12249.8,12444.5,0.0676,Benzoic Acid,HPLC-UV/Vis
SMP-00258,8.93,30346.5,5885.5,5956.2,0.0294,Phenacetin,HPLC-UV/Vis
SMP-00258,10.39,15741.0,3975.7,4148.8,0.0152,Salicylic Acid,HPLC-UV/Vis
SMP-00258,12.1,53670.7,9698.1,10028.7,0.0529,Chlorpheniramine,HPLC-UV/Vis
SMP-00259,1.29,11574.1,2876.0,2958.7,0.0113,Uracil,HPLC-UV/Vis
SMP-00259,2.79,52434.9,10179.4,10521.2,0.0505,Acetaminophen,HPLC-UV/Vis
SMP-00259,4.15,83269.7,13614.4,14069.1,0.0814,Caffeine,HPLC-UV/Vis
SMP-00259,5.64,22573.5,4851.3,4979.6,0.023,Aspirin,HPLC-UV/Vis
SMP-00259,7.22,62830.3,10522.7,10719.6,0.0621,Benzoic Acid,HPLC-UV/Vis
SMP-00259,8.91,32714.8,7043.6,7351.5,0.0319,Phenacetin,HPLC-UV/Vis
SMP-00259,10.38,15847.0,3886.0,3903.7,0.0156,Salicylic Acid,HPLC-UV/Vis
SMP-00259,12.09,64958.1,11471.3,11591.3,0.0637,Chlorpheniramine,HPLC-UV/Vis
SMP-00260,1.25,11334.7,2878.5,2919.3,0.0115,Uracil,HPLC-UV/Vis
SMP-00260,2.82,45374.3,8640.1,8667.1,0.046,Acetaminophen,HPLC-UV/Vis
SMP-00260,4.14,100023.8,16268.7,17008.9,0.1006,Caffeine,HPLC-UV/Vis
SMP-00260,5.6,20894.2,4591.0,4806.1,0.0207,Aspirin,HPLC-UV/Vis
SMP-00260,7.17,72657.7,12179.7,12252.2,0.0724,Benzoic Acid,HPLC-UV/Vis
SMP-00260,8.91,27859.0,5701.7,6116.0,0.0274,Phenacetin,HPLC-UV/Vis
SMP-00260,10.41,14681.0,3594.5,3670.2,0.0146,Salicylic Acid,HPLC-UV/Vis
SMP-00260,12.1,59074.1,10698.6,11252.9,0.0597,Chlorpheniramine,HPLC-UV/Vis
SMP-00261,1.23,11845.1,2903.3,2974.9,0.0119,Uracil,HPLC-UV/Vis
SMP-00261,2.82,41839.2,7746.3,7946.7,0.0426,Acetaminophen,HPLC-UV/Vis
SMP-00261,4.17,87585.1,14549.5,14521.2,0.0904,Caffeine,HPLC-UV/Vis
SMP-00261,5.62,22471.3,4943.8,5068.2,0.0226,Aspirin,HPLC-UV/Vis
SMP-00261,7.23,76889.7,12889.3,13717.8,0.077,Benzoic Acid,HPLC-UV/Vis
SMP-00261,8.96,29486.9,6083.8,6327.5,0.0295,Phenacetin,HPLC-UV/Vis
SMP-00261,10.43,15564.2,3455.7,3675.4,0.0155,Salicylic Acid,HPLC-UV/Vis
SMP-00261,12.07,52377.3,9305.4,9447.4,0.0516,Chlorpheniramine,HPLC-UV/Vis
SMP-00262,1.31,13472.2,3570.5,3650.6,0.0136,Uracil,HPLC-UV/Vis
SMP-00262,2.78,43850.3,8749.7,9202.9,0.0439,Acetaminophen,HPLC-UV/Vis
SMP-00262,4.14,76344.0,12443.0,12879.8,0.0759,Caffeine,HPLC-UV/Vis
SMP-00262,5.61,23693.4,5047.5,5173.3,0.0239,Aspirin,HPLC-UV/Vis
SMP-00262,7.19,71112.8,12112.9,12428.6,0.0727,Benzoic Acid,HPLC-UV/Vis
SMP-00262,8.99,32630.7,7147.1,7273.6,0.034,Phenacetin,HPLC-UV/Vis
SMP-00262,10.44,15101.4,3774.9,3995.8,0.0148,Salicylic Acid,HPLC-UV/Vis
SMP-00262,12.04,53234.3,9385.9,9626.6,0.0564,Chlorpheniramine,HPLC-UV/Vis
SMP-00263,1.21,13142.4,3454.6,3534.9,0.0132,Uracil,HPLC-UV/Vis
SMP-00263,2.76,41076.7,8028.5,8285.3,0.0404,Acetaminophen,HPLC-UV/Vis
SMP-00263,4.15,97105.3,15751.9,16735.6,0.0959,Caffeine,HPLC-UV/Vis
SMP-00263,5.59,24458.2,5280.6,5642.6,0.0237,Aspirin,HPLC-UV/Vis
SMP-00263,7.2,71123.4,12268.0,12846.5,0.0701,Benzoic Acid,HPLC-UV/Vis
SMP-00263,9.01,28432.0,6239.4,6474.7,0.0282,Phenacetin,HPLC-UV/Vis
SMP-00263,10.39,12550.3,3009.8,3084.3,0.0122,Salicylic Acid,HPLC-UV/Vis
