Sample ID,Retention Time,Peak Area,Peak Height,Intensity,Concentration,Compound Name,Analysis Type
SMP-00214,7.27,67276.5,11487.4,11768.6,0.0662,Benzoic Acid,LC-MS/MS
SMP-00214,8.97,39870.4,8498.6,8849.4,0.0405,Phenacetin,LC-MS/MS
SMP-00214,10.42,16582.6,3935.6,4030.5,0.0164,Salicylic Acid,LC-MS/MS
SMP-00214,12.07,50664.9,9455.6,10055.4,0.0501,Chlorpheniramine,LC-MS/MS
SMP-00215,1.27,12663.7,3350.6,3515.4,0.0124,Uracil,LC-MS/MS
SMP-00215,2.82,54479.9,10704.7,10735.2,0.0537,Acetaminophen,LC-MS/MS
SMP-00215,4.16,91589.0,15431.4,15954.4,0.0895,Caffeine,LC-MS/MS
SMP-00215,5.54,85140.2,14831.5,18897.5,0.0904,Aspirin,LC-MS/MS
SMP-00215,7.2,75839.0,12314.8,12671.7,0.0746,Benzoic Acid,LC-MS/MS
SMP-00215,8.96,30871.4,6306.5,6476.5,0.0305,Phenacetin,LC-MS/MS
SMP-00215,10.4,14830.8,3573.8,3649.3,0.0151,Salicylic Acid,LC-MS/MS
SMP-00215,12.08,58948.4,10939.7,11287.8,0.0597,Chlorpheniramine,LC-MS/MS
SMP-00216,1.2,12329.3,3252.4,3441.2,0.0125,Uracil,LC-MS/MS
SMP-00216,2.76,48480.8,9389.7,9768.2,0.0486,Acetaminophen,LC-MS/MS
SMP-00216,4.09,73873.1,11889.0,12003.8,0.0734,Caffeine,LC-MS/MS
SMP-00216,5.62,19338.5,4227.1,4364.3,0.0202,Aspirin,LC-MS/MS
SMP-00216,7.13,57047.8,9941.8,9961.7,0.0574,Benzoic Acid,LC-MS/MS
SMP-00216,8.92,28449.1,5999.6,6039.5,0.0297,Phenacetin,LC-MS/MS
SMP-00216,10.41,16326.8,3913.5,3922.9,0.0167,Salicylic Acid,LC-MS/MS
SMP-00216,12.07,59227.9,10439.1,10785.6,0.058,Chlorpheniramine,LC-MS/MS
SMP-00217,1.23,14987.1,3836.3,3902.2,0.0147,Uracil,LC-MS/MS
SMP-00217,2.81,48864.7,9556.9,9816.0,0.047,Acetaminophen,LC-MS/MS
SMP-00217,4.17,103602.5,17181.0,17885.3,0.1033,Caffeine,LC-MS/MS
SMP-00217,5.51,25049.6,5623.9,5820.7,0.0249,Aspirin,LC-MS/MS
SMP-00217,7.2,72733.8,12181.4,12394.0,0.0722,Benzoic Acid,LC-MS/MS
SMP-00217,8.95,25154.3,5192.9,5300.7,0.0257,Phenacetin,LC-MS/MS
SMP-00217,10.33,17199.6,4130.8,4190.0,0.0169,Salicylic Acid,LC-MS/MS
SMP-00217,12.11,67795.3,12081.9,12215.1,0.0657,Chlorpheniramine,LC-MS/MS
SMP-00218,1.3,12603.3,3024.2,3047.0,0.0126,Uracil,LC-MS/MS
SMP-00218,2.83,45134.8,8770.4,8922.8,0.0444,Acetaminophen,LC-MS/MS
SMP-00218,4.14,75950.2,12234.9,12688.6,0.0782,Caffeine,LC-MS/MS
SMP-00218,5.63,24216.5,5336.9,5415.0,0.025,Aspirin,LC-MS/MS
SMP-00218,7.23,73932.4,11840.8,12311.1,0.073,Benzoic Acid,LC-MS/MS
SMP-00218,8.92,31841.8,6826.2,7085.6,0.0323,Phenacetin,LC-MS/MS
SMP-00218,10.39,13895.4,3263.3,3331.2,0.0138,Salicylic Acid,LC-MS/MS
SMP-00218,12.07,47875.2,9062.5,9285.0,0.0491,Chlorpheniramine,LC-MS/MS
SMP-00219,1.22,13489.7,3238.6,3365.4,0.0136,Uracil,LC-MS/MS
SMP-00219,2.84,38921.9,7219.4,7206.8,0.0385,Acetaminophen,LC-MS/MS
SMP-00219,4.15,98134.3,15788.2,16239.2,0.0952,Caffeine,LC-MS/MS
SMP-00219,5.6,23037.2,5229.5,5380.4,0.0235,Aspirin,LC-MS/MS
SMP-00219,7.24,60945.5,10356.2,10465.3,0.0611,Benzoic Acid,LC-MS/MS
SMP-00219,8.95,29755.7,6230.6,6573.5,0.0306,Phenacetin,LC-MS/MS
SMP-00219,10.38,15571.1,3610.1,3692.9,0.0151,Salicylic Acid,LC-MS/MS
SMP-00219,12.11,52196.1,9583.3,9899.2,0.0517,Chlorpheniramine,LC-MS/MS
SMP-00220,1.25,13020.9,3279.9,3446.0,0.0127,Uracil,LC-MS/MS
SMP-00220,2.81,40421.7,8064.9,8503.0,0.0425,Acetaminophen,LC-MS/MS
SMP-00220,4.15,76647.1,12306.0,12784.1,0.0774,Caffeine,LC-MS/MS
SMP-00220,5.54,28831.6,6522.8,6740.6,0.029,Aspirin,LC-MS/MS
SMP-00220,7.21,57194.1,9145.7,9560.5,0.0566,Benzoic Acid,LC-MS/MS
SMP-00220,8.91,29712.9,5849.5,6172.5,0.03,Phenacetin,LC-MS/MS
SMP-00220,10.35,15687.7,3776.5,3850.9,0.016,Salicylic Acid,LC-MS/MS
SMP-00220,12.11,58350.2,10932.0,10815.1,0.0577,Chlorpheniramine,LC-MS/MS
SMP-00221,1.24,12857.2,3279.8,3446.8,0.0132,Uracil,LC-MS/MS
SMP-00221,2.8,52236.9,9666.4,9630.1,0.0511,Acetaminophen,LC-MS/MS
SMP-00221,4.1,81481.6,13514.1,13818.2,0.0804,Caffeine,LC-MS/MS
SMP-00221,5.55,22346.0,5076.2,5147.5,0.0229,Aspirin,LC-MS/MS
SMP-00221,7.23,62282.4,10441.3,11020.8,0.0637,Benzoic Acid,LC-MS/MS
SMP-00221,8.96,31216.1,6166.4,6542.7,0.0298,Phenacetin,LC-MS/MS
SMP-00221,10.42,14430.6,3536.4,3610.3,0.0144,Salicylic Acid,LC-MS/MS
SMP-00221,12.13,64480.5,11269.6,11682.2,0.0656,Chlorpheniramine,LC-MS/MS
SMP-00222,1.29,7984.8,2163.6,2221.9,0.0079,Uracil,LC-MS/MS
SMP-00222,2.84,43741.8,8134.6,8108.2,0.043,Acetaminophen,LC-MS/MS
SMP-00222,4.12,93313.4,14853.5,15319.3,0.0919,Caffeine,LC-MS/MS
SMP-00222,5.59,23267.1,5141.4,5383.8,0.0231,Aspirin,LC-MS/MS
SMP-00222,7.2,71696.5,12177.5,12953.9,0.0716,Benzoic Acid,LC-MS/MS
SMP-00222,8.94,161415.1,30329.3,29597.1,0.1663,Phenacetin,LC-MS/MS
SMP-00222,10.45,14121.2,3437.2,3592.4,0.014,Salicylic Acid,LC-MS/MS
SMP-00222,12.04,52676.9,9728.9,9339.1,0.0506,Chlorpheniramine,LC-MS/MS
SMP-00223,1.24,12808.8,3092.3,3137.1,0.0131,Uracil,LC-MS/MS
SMP-00223,2.83,46071.9,8928.6,8771.1,0.0466,Acetaminophen,LC-MS/MS
SMP-00223,4.13,102239.1,16061.7,16290.5,0.0993,Caffeine,LC-MS/MS
SMP-00223,5.59,24300.9,5312.5,5415.0,0.0243,Aspirin,LC-MS/MS
SMP-00223,7.17,317044.9,48193.2,48000.6,0.3227,Benzoic Acid,LC-MS/MS
SMP-00223,8.98,30497.9,6450.3,6623.3,0.0295,Phenacetin,LC-MS/MS
SMP-00223,10.41,16377.0,3994.7,4102.0,0.0167,Salicylic Acid,LC-MS/MS
SMP-00223,12.07,49427.8,9092.4,9090.6,0.0489,Chlorpheniramine,LC-MS/MS
SMP-00224,1.22,14467.0,3737.9,3787.3,0.0141,Uracil,LC-MS/MS
SMP-00224,2.81,43395.3,8363.6,8583.8,0.042,Acetaminophen,LC-MS/MS
SMP-00224,4.17,95252.0,15094.0,15388.0,0.0961,Caffeine,LC-MS/MS
SMP-00224,5.6,24484.8,5291.1,5369.4,0.0242,Aspirin,LC-MS/MS
SMP-00224,7.15,56970.2,9480.8,9667.6,0.0522,Benzoic Acid,LC-MS/MS
SMP-00224,8.94,33306.4,6773.6,7000.6,0.0331,Phenacetin,LC-MS/MS
SMP-00224,10.4,13662.4,3234.5,3294.2,0.0131,Salicylic Acid,LC-MS/MS
SMP-00224,12.1,47868.7,8847.3,9054.8,0.0487,Chlorpheniramine,LC-MS/MS
SMP-00225,1.29,11400.5,2993.9,3164.1,0.0114,Uracil,LC-MS/MS
SMP-00225,2.8,45169.7,8490.0,8924.4,0.0441,Acetaminophen,LC-MS/MS
SMP-00225,4.17,96263.7,15824.7,16640.1,0.094,Caffeine,LC-MS/MS
SMP-00225,5.61,23349.3,5143.2,5226.5,0.023,Aspirin,LC-MS/MS
SMP-00225,7.21,78978.2,12885.9,13337.9,0.0801,Benzoic Acid,LC-MS/MS
SMP-00225,8.92,26810.5,5592.8,5716.2,0.0264,Phenacetin,LC-MS/MS
SMP-00225,10.38,17135.7,4086.0,4206.7,0.0173,Salicylic Acid,LC-MS/MS
SMP-00225,12.15,48361.5,8291.6,8611.3,0.0482,Chlorpheniramine,LC-MS/MS
SMP-00226,1.22,13576.3,3588.9,3775.0,0.0137,Uracil,LC-MS/MS
SMP-00226,2.79,52347.2,9817.4,10030.2,0.052,Acetaminophen,LC-MS/MS
SMP-00226,4.2,92429.2,15105.8,15621.8,0.0931,Caffeine,LC-MS/MS
SMP-00226,5.64,22453.4,4970.3,5117.8,0.0227,Aspirin,LC-MS/MS
SMP-00226,7.21,73220.7,12488.2,12957.5,0.0729,Benzoic Acid,LC-MS/MS
SMP-00226,8.95,33081.9,6811.7,7183.3,0.033,Phenacetin,LC-MS/MS
SMP-00226,10.42,13109.2,3282.9,3374.7,0.013,Salicylic Acid,LC-MS/MS
SMP-00226,12.05,44243.5,7883.3,8200.8,0.0433,Chlorpheniramine,LC-MS/MS
SMP-00227,1.22,12973.3,3313.1,3363.8,0.0127,Uracil,LC-MS/MS
SMP-00227,2.79,37339.5,7116.7,7158.3,0.0369,Acetaminophen,LC-MS/MS
SMP-00227,4.17,92864.1,14945.1,15627.4,0.094,Caffeine,LC-MS/MS
SMP-00227,5.56,23896.6,5444.3,5473.2,0.0239,Aspirin,LC-MS/MS
SMP-00227,7.18,64426.3,10484.3,10652.0,0.0644,Benzoic Acid,LC-MS/MS
SMP-00227,8.94,31284.8,6059.3,6362.3,0.0312,Phenacetin,LC-MS/MS
SMP-00227,10.32,16401.9,3875.3,4066.7,0.0161,Salicylic Acid,LC-MS/MS
SMP-00227,12.12,54636.1,9183.6,9761.8,0.0536,Chlorpheniramine,LC-MS/MS
SMP-00228,1.31,11174.3,2736.5,2812.0,0.0112,Uracil,LC-MS/MS
SMP-00228,2.82,46124.8,9455.5,9764.2,0.0455,Acetaminophen,LC-MS/MS
SMP-00228,4.15,89139.4,14368.4,15187.1,0.0906,Caffeine,LC-MS/MS
SMP-00228,5.6,20835.7,4401.7,4457.4,0.0207,Aspirin,LC-MS/MS
SMP-00228,7.2,77177.6,11959.6,12090.6,0.0765,Benzoic Acid,LC-MS/MS
SMP-00228,8.95,31849.8,6560.7,6727.1,0.033,Phenacetin,LC-MS/MS
SMP-00228,10.36,16724.7,4063.6,4115.7,0.0168,Salicylic Acid,LC-MS/MS
SMP-00228,12.07,52479.1,9632.9,9820.6,0.0544,Chlorpheniramine,LC-MS/MS
SMP-00229,1.22,13661.7,3559.1,3623.4,0.0139,Uracil,LC-MS/MS
SMP-00229,2.82,43720.1,8217.8,8164.8,0.044,Acetaminophen,LC-MS/MS
SMP-00229,4.22,95690.0,15385.1,15616.2,0.0988,Caffeine,LC-MS/MS
SMP-00229,5.61,20774.8,4656.0,4639.6,0.0205,Aspirin,LC-MS/MS
SMP-00229,7.17,58450.9,9366.4,9328.4,0.0581,Benzoic Acid,LC-MS/MS
SMP-00229,8.97,34438.4,6804.3,7076.4,0.0359,Phenacetin,LC-MS/MS
SMP-00229,10.42,16477.2,3959.5,3962.9,0.0164,Salicylic Acid,LC-MS/MS
SMP-00229,12.11,50189.4,9180.4,9363.4,0.05,Chlorpheniramine,LC-MS/MS
SMP-00230,1.22,11772.9,2875.5,2975.1,0.0121,Uracil,LC-MS/MS
SMP-00230,2.76,44943.1,8932.9,9164.7,0.0457,Acetaminophen,LC-MS/MS
SMP-00230,4.15,86299.0,14362.9,14656.2,0.085,Caffeine,LC-MS/MS
SMP-00230,5.6,21248.5,4841.7,4794.1,0.0216,Aspirin,LC-MS/MS
SMP-00230,7.22,73668.3,12237.2,12426.5,0.0771,Benzoic Acid,LC-MS/MS
SMP-00230,8.95,30736.5,6287.5,6484.0,0.0321,Phenacetin,LC-MS/MS
SMP-00230,10.38,14937.4,3632.6,3661.2,0.0148,Salicylic Acid,LC-MS/MS
SMP-00230,12.08,44541.4,8464.8,8640.6,0.0454,Chlorpheniramine,LC-MS/MS
SMP-00231,1.27,12269.4,3113.1,3231.0,0.0121,Uracil,LC-MS/MS
SMP-00231,2.85,43387.3,8229.9,8604.9,0.0447,Acetaminophen,LC-MS/MS
SMP-00231,4.17,98460.1,15595.3,15655.1,0.0995,Caffeine,LC-MS/MS
SMP-00231,5.57,25301.8,5567.8,5800.5,0.0259,Aspirin,LC-MS/MS
SMP-00231,7.14,62588.2,10198.0,10649.6,0.0616,Benzoic Acid,LC-MS/MS
SMP-00231,8.94,34624.2,6914.2,7186.5,0.0338,Phenacetin,LC-MS/MS
SMP-00231,10.34,16293.9,4010.1,4054.7,0.0161,Salicylic Acid,LC-MS/MS
SMP-00231,12.1,50984.0,9148.8,9016.2,0.0519,Chlorpheniramine,LC-MS/MS
SMP-00232,1.29,11513.1,2899.9,2976.6,0.0115,Uracil,LC-MS/MS
SMP-00232,2.82,44159.4,8542.0,8825.9,0.0453,Acetaminophen,LC-MS/MS
SMP-00232,4.14,87810.2,14221.9,15122.3,0.0891,Caffeine,LC-MS/MS
SMP-00232,5.54,28586.7,6186.3,6368.7,0.0285,Aspirin,LC-MS/MS
SMP-00232,7.21,64905.6,11244.5,11386.9,0.0669,Benzoic Acid,LC-MS/MS
SMP-00232,8.99,35724.7,7394.3,7839.0,0.0354,Phenacetin,LC-MS/MS
SMP-00232,10.39,16802.7,4200.4,4372.9,0.0175,Salicylic Acid,LC-MS/MS
SMP-00232,12.04,45215.7,7963.1,7988.2,0.0434,Chlorpheniramine,LC-MS/MS
SMP-00233,1.25,12630.3,3357.4,3459.8,0.0126,Uracil,LC-MS/MS
SMP-00233,2.8,44696.5,8657.4,8827.8,0.0437,Acetaminophen,LC-MS/MS
SMP-00233,4.14,83988.9,13396.5,13272.4,0.0824,Caffeine,LC-MS/MS
SMP-00233,5.6,24858.3,5715.5,5663.9,0.0246,Aspirin,LC-MS/MS
SMP-00233,7.21,68109.8,11497.9,11725.9,0.0672,Benzoic Acid,LC-MS/MS
SMP-00233,8.99,35168.7,7597.0,7749.2,0.0358,Phenacetin,LC-MS/MS
SMP-00233,10.4,20132.0,4707.8,4865.1,0.0202,Salicylic Acid,LC-MS/MS
SMP-00233,12.13,48544.7,8935.0,9232.5,0.0507,Chlorpheniramine,LC-MS/MS
SMP-00234,1.27,12223.0,3205.4,3255.0,0.0123,Uracil,LC-MS/MS
SMP-00234,2.77,40562.0,7686.8,7939.9,0.04,Acetaminophen,LC-MS/MS
SMP-00234,4.17,89050.4,14428.6,14640.3,0.0897,Caffeine,LC-MS/MS
SMP-00234,5.6,22985.2,4920.2,4984.0,0.0247,Aspirin,LC-MS/MS
SMP-00234,7.22,64611.5,10917.9,11436.5,0.065,Benzoic Acid,LC-MS/MS
SMP-00234,8.95,32884.8,6621.1,6961.5,0.0318,Phenacetin,LC-MS/MS
SMP-00234,10.42,14555.8,3499.9,3472.0,0.0147,Salicylic Acid,LC-MS/MS
SMP-00234,12.17,188549.6,33929.7,32860.3,0.1891,Chlorpheniramine,LC-MS/MS
SMP-00235,1.25,12333.7,3306.5,3396.4,0.0125,Uracil,LC-MS/MS
SMP-00235,2.79,42368.1,8297.1,8587.3,0.0427,Acetaminophen,LC-MS/MS
SMP-00235,4.14,92918.8,15229.8,15443.3,0.0959,Caffeine,LC-MS/MS
SMP-00235,5.58,23190.1,4926.3,5070.3,0.0231,Aspirin,LC-MS/MS
SMP-00235,7.16,60534.1,9713.3,9770.8,0.0598,Benzoic Acid,LC-MS/MS
SMP-00235,8.97,28990.6,5989.7,6181.1,0.0283,Phenacetin,LC-MS/MS
SMP-00235,10.36,74419.3,19102.3,19002.3,0.0732,Salicylic Acid,LC-MS/MS
SMP-00235,12.12,62035.9,10999.3,10910.7,0.0632,Chlorpheniramine,LC-MS/MS
SMP-00236,1.25,13907.8,3602.7,3648.4,0.0142,Uracil,LC-MS/MS
SMP-00236,2.76,45905.9,8654.9,9178.7,0.0475,Acetaminophen,LC-MS/MS
SMP-00236,4.16,92192.1,14517.0,15083.4,0.0944,Caffeine,LC-MS/MS
SMP-00236,5.62,23019.8,4900.3,5074.0,0.0244,Aspirin,LC-MS/MS
SMP-00236,7.17,59715.1,9853.9,10451.8,0.06,Benzoic Acid,LC-MS/MS
SMP-00236,8.95,30633.3,6654.5,7043.8,0.03,Phenacetin,LC-MS/MS
SMP-00236,10.38,13973.8,3460.9,3485.6,0.0141,Salicylic Acid,LC-MS/MS
SMP-00236,12.08,59593.3,10491.0,10895.0,0.0599,Chlorpheniramine,LC-MS/MS
SMP-00237,1.25,13453.8,3503.4,3550.6,0.0137,Uracil,LC-MS/MS
SMP-00237,2.77,35466.3,7109.1,7492.6,0.0346,Acetaminophen,LC-MS/MS
SMP-00237,4.13,102501.8,17183.7,18188.4,0.1027,Caffeine,LC-MS/MS
SMP-00237,5.59,25480.4,5759.2,5950.4,0.0257,Aspirin,LC-MS/MS
SMP-00237,7.24,61420.1,10327.0,10166.1,0.063,Benzoic Acid,LC-MS/MS
SMP-00237,8.96,30617.6,6339.1,6514.6,0.0315,Phenacetin,LC-MS/MS
SMP-00237,10.38,12446.6,3199.3,3310.4,0.0123,Salicylic Acid,LC-MS/MS
SMP-00237,12.04,51445.0,9514.9,9645.8,0.0499,Chlorpheniramine,LC-MS/MS
SMP-00238,1.25,12380.2,3295.9,3432.0,0.0124,Uracil,LC-MS/MS
SMP-00238,2.81,52319.9,10390.8,11189.4,0.0529,Acetaminophen,LC-MS/MS
SMP-00238,4.15,78214.2,12348.0,12768.0,0.0801,Caffeine,LC-MS/MS
SMP-00238,5.57,24760.2,5334.9,5725.7,0.0254,Aspirin,LC-MS/MS
SMP-00238,7.2,67904.8,11443.2,11702.4,0.0673,Benzoic Acid,LC-MS/MS
SMP-00238,8.99,29133.8,5984.9,6398.3,0.0292,Phenacetin,LC-MS/MS
SMP-00238,10.42,14011.9,3430.6,3547.4,0.0138,Salicylic Acid,LC-MS/MS
SMP-00238,12.1,54495.2,9739.6,9991.3,0.0535,Chlorpheniramine,LC-MS/MS
SMP-00239,1.33,12487.1,3272.0,3362.5,0.0123,Uracil,LC-MS/MS
SMP-00239,2.9,46541.0,8523.7,8812.7,0.0465,Acetaminophen,LC-MS/MS
SMP-00239,4.16,81860.6,12882.0,12975.2,0.0825,Caffeine,LC-MS/MS
SMP-00239,5.57,23009.3,5289.5,5479.4,0.0229,Aspirin,LC-MS/MS
SMP-00239,7.23,70403.2,12067.6,12681.1,0.0703,Benzoic Acid,LC-MS/MS
SMP-00239,8.95,33220.8,6790.0,6840.7,0.0333,Phenacetin,LC-MS/MS
SMP-00239,10.4,15945.7,4024.0,4055.7,0.0154,Salicylic Acid,LC-MS/MS
SMP-00239,12.11,50117.5,8768.2,8887.7,0.0514,Chlorpheniramine,LC-MS/MS
SMP-00240,1.24,10533.6,2681.5,2774.6,0.0109,Uracil,LC-MS/MS
SMP-00240,2.77,37435.9,7234.1,7588.6,0.0364,Acetaminophen,LC-MS/MS
SMP-00240,4.11,109059.2,17458.3,17550.2,0.1095,Caffeine,LC-MS/MS
SMP-00240,5.56,23100.8,5295.0,5405.2,0.0228,Aspirin,LC-MS/MS
SMP-00240,7.23,66236.2,10758.5,11352.5,0.0644,Benzoic Acid,LC-MS/MS
SMP-00240,8.92,207935.8,38727.3,42291.7,0.2097,Phenacetin,LC-MS/MS
SMP-00240,10.39,16140.1,3774.5,3849.6,0.0159,Salicylic Acid,LC-MS/MS
SMP-00240,12.09,51338.9,9300.9,9215.9,0.0506,Chlorpheniramine,LC-MS/MS
SMP-00241,1.26,11588.0,2904.5,2889.6,0.0117,Uracil,LC-MS/MS
SMP-00241,2.82,47580.5,8869.8,9071.6,0.0486,Acetaminophen,LC-MS/MS
SMP-00241,4.17,83954.3,13822.5,13505.4,0.085,Caffeine,LC-MS/MS
SMP-00241,5.57,22405.8,5092.3,5152.2,0.0226,Aspirin,LC-MS/MS
SMP-00241,7.26,56817.2,10180.9,10458.1,0.0574,Benzoic Acid,LC-MS/MS
SMP-00241,8.93,31028.6,6273.0,6594.8,0.0318,Phenacetin,LC-MS/MS
SMP-00241,10.42,16600.6,3982.8,4218.2,0.0167,Salicylic Acid,LC-MS/MS
SMP-00241,12.11,44859.9,7927.0,8427.9,0.0447,Chlorpheniramine,LC-MS/MS
SMP-00242,1.24,11284.6,2821.4,3045.7,0.0112,Uracil,LC-MS/MS
SMP-00242,2.78,42312.6,8099.4,8474.6,0.0404,Acetaminophen,LC-MS/MS
SMP-00242,4.18,79610.7,13525.7,13816.1,0.0763,Caffeine,LC-MS/MS
SMP-00242,5.54,23085.1,5152.4,5334.8,0.0229,Aspirin,LC-MS/MS
SMP-00242,7.18,75642.7,12279.3,12634.6,0.0745,Benzoic Acid,LC-MS/MS
SMP-00242,8.92,25924.7,5283.9,5269.8,0.0261,Phenacetin,LC-MS/MS
SMP-00242,10.39,17474.5,4141.7,4248.8,0.0173,Salicylic Acid,LC-MS/MS
SMP-00242,12.16,52500.0,9234.0,9706.0,0.0545,Chlorpheniramine,LC-MS/MS
SMP-00243,1.29,13480.0,3528.2,3507.4,0.0139,Uracil,LC-MS/MS
SMP-00243,2.77,43199.4,8407.1,8627.0,0.0433,Acetaminophen,LC-MS/MS
SMP-00243,4.15,98775.8,15649.0,16339.6,0.1001,Caffeine,LC-MS/MS
SMP-00243,5.62,23937.9,5201.7,5327.5,0.0233,Aspirin,LC-MS/MS
SMP-00243,7.16,70220.9,11436.9,11924.4,0.0696,Benzoic Acid,LC-MS/MS
SMP-00243,8.97,32851.2,6660.4,6777.6,0.0323,Phenacetin,LC-MS/MS
SMP-00243,10.37,81635.7,15666.1,17979.0,0.0801,Salicylic Acid,LC-MS/MS
SMP-00243,12.07,51395.6,9409.8,9414.8,0.0508,Chlorpheniramine,LC-MS/MS
SMP-00244,1.3,13747.7,3585.9,3720.3,0.0138,Uracil,LC-MS/MS
SMP-00244,2.79,43196.9,8231.9,8665.0,0.0433,Acetaminophen,LC-MS/MS
SMP-00244,4.16,107929.5,16908.0,17158.3,0.1069,Caffeine,LC-MS/MS
SMP-00244,5.61,23260.4,5155.1,5277.0,0.0235,Aspirin,LC-MS/MS
SMP-00244,7.25,70862.1,11962.9,12152.5,0.0712,Benzoic Acid,LC-MS/MS
SMP-00244,8.97,36120.2,7558.7,7848.5,0.0357,Phenacetin,LC-MS/MS
SMP-00244,10.42,16413.2,3877.1,3940.6,0.0157,Salicylic Acid,LC-MS/MS
SMP-00244,12.12,48067.2,8780.6,8899.0,0.0473,Chlorpheniramine,LC-MS/MS
SMP-00245,1.27,10943.8,2755.3,2867.7,0.0113,Uracil,LC-MS/MS
SMP-00245,2.8,47612.2,9111.6,9231.5,0.0476,Acetaminophen,LC-MS/MS
SMP-00245,4.2,90775.3,14248.1,14341.7,0.0914,Caffeine,LC-MS/MS
SMP-00245,5.56,22235.0,4950.2,5186.7,0.0227,Aspirin,LC-MS/MS
SMP-00245,7.13,64437.4,10734.2,10934.5,0.0651,Benzoic Acid,LC-MS/MS
SMP-00245,8.91,24349.2,4803.4,4862.9,0.0246,Phenacetin,LC-MS/MS
SMP-00245,10.43,14015.9,3522.8,3620.9,0.0137,Salicylic Acid,LC-MS/MS
SMP-00245,12.12,60612.4,10659.5,10710.0,0.0618,Chlorpheniramine,LC-MS/MS
SMP-00246,1.25,14501.5,3674.2,3754.4,0.0145,Uracil,LC-MS/MS
SMP-00246,2.84,42549.4,8247.4,8586.7,0.0431,Acetaminophen,LC-MS/MS
SMP-00246,4.14,96642.8,15749.3,16019.0,0.096,Caffeine,LC-MS/MS
SMP-00246,5.56,21655.7,4755.9,4954.0,0.0211,Aspirin,LC-MS/MS
SMP-00246,7.12,61628.9,10246.4,10770.6,0.06,Benzoic Acid,LC-MS/MS
SMP-00246,9.02,31992.3,6421.3,6574.4,0.0322,Phenacetin,LC-MS/MS
SMP-00246,10.38,15302.3,3642.0,3781.2,0.0155,Salicylic Acid,LC-MS/MS
SMP-00246,12.15,56757.6,10238.7,10444.0,0.0567,Chlorpheniramine,LC-MS/MS
SMP-00247,1.28,15216.0,3896.1,4101.0,0.0153,Uracil,LC-MS/MS
SMP-00247,2.83,46499.6,8986.8,9194.2,0.0454,Acetaminophen,LC-MS/MS
SMP-00247,4.17,90322.7,14174.2,14239.2,0.0952,Caffeine,LC-MS/MS
SMP-00247,5.59,25599.3,5683.2,5925.8,0.025,Aspirin,LC-MS/MS
SMP-00247,7.24,74829.6,11910.5,12488.2,0.075,Benzoic Acid,LC-MS/MS
SMP-00247,8.96,32907.9,6949.1,7237.2,0.0322,Phenacetin,LC-MS/MS
SMP-00247,10.41,12804.1,3182.9,3371.3,0.0129,Salicylic Acid,LC-MS/MS
SMP-00247,12.11,54160.5,9757.5,10440.2,0.0538,Chlorpheniramine,LC-MS/MS
SMP-00248,1.22,11129.1,2979.8,3035.4,0.0116,Uracil,LC-MS/MS
SMP-00248,2.8,44742.8,9186.9,9718.8,0.045,Acetaminophen,LC-MS/MS
SMP-00248,4.08,92424.2,14680.0,15174.7,0.0953,Caffeine,LC-MS/MS
SMP-00248,5.59,24255.9,5275.6,5331.4,0.0238,Aspirin,LC-MS/MS
SMP-00248,7.18,69732.2,11777.5,12415.2,0.0713,Benzoic Acid,LC-MS/MS
SMP-00248,9.0,26784.7,5433.9,5523.4,0.0265,Phenacetin,LC-MS/MS
SMP-00248,10.42,15995.2,3797.4,4118.7,0.0162,Salicylic Acid,LC-MS/MS
SMP-00248,12.08,53781.6,9769.2,10044.4,0.0548,Chlorpheniramine,LC-MS/MS
SMP-00249,1.28,12129.4,3201.3,3230.2,0.012,Uracil,LC-MS/MS
SMP-00249,2.85,50440.7,9782.8,10269.3,0.0509,Acetaminophen,LC-MS/MS
SMP-00249,4.11,86309.3,13547.3,14137.0,0.0902,Caffeine,LC-MS/MS
SMP-00249,5.59,20664.3,4730.3,4755.0,0.0206,Aspirin,LC-MS/MS
SMP-00249,7.2,60154.5,10113.5,10377.6,0.0606,Benzoic Acid,LC-MS/MS
SMP-00249,8.94,33780.4,6780.0,7029.6,0.0334,Phenacetin,LC-MS/MS
SMP-00249,10.42,15568.5,3829.7,3944.3,0.0156,Salicylic Acid,LC-MS/MS
SMP-00249,12.1,62167.2,11198.6,11216.1,0.0636,Chlorpheniramine,LC-MS/MS
SMP-00250,1.26,10168.2,2647.2,2868.9,0.0103,Uracil,LC-MS/MS
SMP-00250,2.8,47098.8,9123.3,9619.9,0.0479,Acetaminophen,LC-MS/MS
SMP-00250,4.13,76553.4,12576.0,13078.2,0.0742,Caffeine,LC-MS/MS
SMP-00250,5.57,19517.6,4026.9,4142.6,0.02,Aspirin,LC-MS/MS
SMP-00250,7.15,73698.3,12319.6,12593.5,0.0747,Benzoic Acid,LC-MS/MS
SMP-00250,8.94,158164.5,32701.0,36292.0,0.1571,Phenacetin,LC-MS/MS
SMP-00250,10.38,16854.7,4168.0,4235.6,0.017,Salicylic Acid,LC-MS/MS
SMP-00250,12.11,61455.0,10631.4,11035.1,0.0622,Chlorpheniramine,LC-MS/MS
SMP-00251,1.26,12812.2,3305.0,3417.6,0.0127,Uracil,LC-MS/MS
SMP-00251,2.81,51468.6,10214.8,10765.0,0.0521,Acetaminophen,LC-MS/MS
