Sample ID,Retention Time,Peak Area,Peak Height,Intensity,Concentration,Compound Name,Analysis Type
SMP-00212,10.42,14181.0,3482.2,3606.8,0.0142,Salicylic Acid,GC-MS
SMP-00212,12.11,55197.3,10129.3,10221.0,0.0568,Chlorpheniramine,GC-MS
SMP-00213,1.29,13144.0,3478.9,3744.6,0.0135,Uracil,GC-MS
SMP-00213,2.81,48776.8,9632.6,9918.6,0.0481,Acetaminophen,GC-MS
SMP-00213,4.11,100804.5,16587.8,16945.5,0.1018,Caffeine,GC-MS
SMP-00213,5.59,22072.0,4759.2,5058.1,0.0219,Aspirin,GC-MS
SMP-00213,7.2,73206.5,11988.7,12144.5,0.074,Benzoic Acid,GC-MS
SMP-00213,8.94,36566.9,7624.0,7970.1,0.0375,Phenacetin,GC-MS
SMP-00213,10.43,17630.1,4313.8,4380.6,0.0175,Salicylic Acid,GC-MS
SMP-00213,12.12,55231.5,10001.3,9973.1,0.0551,Chlorpheniramine,GC-MS
SMP-00214,1.31,14350.0,3664.2,3771.9,0.0146,Uracil,GC-MS
SMP-00214,2.77,49804.3,9600.9,10043.8,0.0489,Acetaminophen,GC-MS
SMP-00214,4.19,103625.4,16518.0,17081.1,0.1029,Caffeine,GC-MS
SMP-00214,5.61,20826.0,4281.9,4571.2,0.0211,Aspirin,GC-MS
SMP-00214,7.18,67010.0,11661.5,11977.3,0.067,Benzoic Acid,GC-MS
SMP-00214,8.92,32611.4,7049.9,7377.2,0.0329,Phenacetin,GC-MS
SMP-00214,10.41,17058.1,4131.1,4424.7,0.0171,Salicylic Acid,GC-MS
SMP-00214,12.15,61440.4,11329.9,11538.8,0.0618,Chlorpheniramine,GC-MS
SMP-00215,1.24,11274.9,3073.8,3161.8,0.0112,Uracil,GC-MS
SMP-00215,2.76,43356.8,8579.1,8934.9,0.0435,Acetaminophen,GC-MS
SMP-00215,4.18,92433.7,15373.7,16096.9,0.09,Caffeine,GC-MS
SMP-00215,5.62,17977.0,4126.0,4217.2,0.0185,Aspirin,GC-MS
SMP-00215,7.2,60998.2,10176.0,10263.7,0.061,Benzoic Acid,GC-MS
SMP-00215,9.0,28856.4,5646.6,5794.8,0.0289,Phenacetin,GC-MS
SMP-00215,10.35,12432.3,2919.5,2996.7,0.0125,Salicylic Acid,GC-MS
SMP-00215,12.1,52469.4,9452.7,9580.1,0.0513,Chlorpheniramine,GC-MS
SMP-00216,1.24,9363.6,2315.0,2414.0,0.0093,Uracil,GC-MS
SMP-00216,2.82,39747.7,7574.6,7927.1,0.0402,Acetaminophen,GC-MS
SMP-00216,4.13,85719.2,13080.6,13484.4,0.0851,Caffeine,GC-MS
SMP-00216,5.57,25904.1,5725.7,5983.3,0.0256,Aspirin,GC-MS
SMP-00216,7.23,70132.9,11651.0,12059.5,0.0708,Benzoic Acid,GC-MS
SMP-00216,8.93,31219.2,6577.2,6830.3,0.0306,Phenacetin,GC-MS
SMP-00216,10.39,14628.0,3465.1,3549.6,0.0146,Salicylic Acid,GC-MS
SMP-00216,12.11,60579.6,11010.4,11185.2,0.0603,Chlorpheniramine,GC-MS
SMP-00217,1.24,12721.5,3271.8,3304.4,0.0127,Uracil,GC-MS
SMP-00217,2.78,50463.2,9261.7,9454.4,0.0499,Acetaminophen,GC-MS
SMP-00217,4.18,94525.3,15556.5,16413.8,0.0915,Caffeine,GC-MS
SMP-00217,5.64,26784.3,5968.3,6092.5,0.0261,Aspirin,GC-MS
SMP-00217,7.22,68660.2,11682.4,12183.0,0.0684,Benzoic Acid,GC-MS
SMP-00217,8.88,29540.4,5863.7,5910.3,0.0297,Phenacetin,GC-MS
SMP-00217,10.43,14030.3,3386.5,3440.0,0.0141,Salicylic Acid,GC-MS
SMP-00217,12.06,52310.1,9654.7,10268.0,0.0528,Chlorpheniramine,GC-MS
SMP-00218,1.26,14357.3,3582.8,3716.4,0.0146,Uracil,GC-MS
SMP-00218,2.79,47635.0,9438.1,9832.6,0.0477,Acetaminophen,GC-MS
SMP-00218,4.14,83388.0,13813.7,14007.9,0.0806,Caffeine,GC-MS
SMP-00218,5.58,24607.5,5431.9,5854.6,0.0243,Aspirin,GC-MS
SMP-00218,7.12,78676.0,12959.4,13215.4,0.0767,Benzoic Acid,GC-MS
SMP-00218,8.95,106151.9,23090.6,18607.6,0.1072,Phenacetin,GC-MS
SMP-00218,10.41,15238.1,3703.9,3922.9,0.0149,Salicylic Acid,GC-MS
SMP-00218,12.08,56358.5,10371.7,10517.6,0.057,Chlorpheniramine,GC-MS
SMP-00219,1.2,11749.6,3078.1,3219.5,0.0118,Uracil,GC-MS
SMP-00219,2.78,46844.5,9629.2,9999.3,0.0472,Acetaminophen,GC-MS
SMP-00219,4.15,77095.3,12358.7,12449.7,0.0787,Caffeine,GC-MS
SMP-00219,5.58,20242.6,4617.6,4674.0,0.0202,Aspirin,GC-MS
SMP-00219,7.16,268453.2,44305.3,36219.6,0.2657,Benzoic Acid,GC-MS
SMP-00219,8.93,29959.4,6253.3,6253.8,0.0306,Phenacetin,GC-MS
SMP-00219,10.38,17378.8,4152.5,4239.7,0.0177,Salicylic Acid,GC-MS
SMP-00219,12.08,42959.2,7658.7,7884.3,0.0419,Chlorpheniramine,GC-MS
SMP-00220,1.24,12071.8,3191.4,3300.2,0.0124,Uracil,GC-MS
SMP-00220,2.8,47622.3,9329.5,9696.3,0.0492,Acetaminophen,GC-MS
SMP-00220,4.14,95543.4,15297.2,15730.9,0.0926,Caffeine,GC-MS
SMP-00220,5.65,18428.9,4008.3,4158.3,0.0179,Aspirin,GC-MS
SMP-00220,7.21,64965.6,10501.9,10936.3,0.0649,Benzoic Acid,GC-MS
SMP-00220,8.93,31867.2,6661.8,6801.4,0.0312,Phenacetin,GC-MS
SMP-00220,10.36,17181.7,4252.3,4324.2,0.0176,Salicylic Acid,GC-MS
SMP-00220,12.1,50675.9,8869.0,8915.4,0.0519,Chlorpheniramine,GC-MS
SMP-00221,1.24,12981.6,3244.9,3356.5,0.0132,Uracil,GC-MS
SMP-00221,2.83,45070.4,8492.8,8815.2,0.0448,Acetaminophen,GC-MS
SMP-00221,4.11,105906.3,16271.7,16664.2,0.1043,Caffeine,GC-MS
SMP-00221,5.61,20140.3,4468.3,4565.0,0.0204,Aspirin,GC-MS
SMP-00221,7.18,59046.0,9254.5,9619.1,0.061,Benzoic Acid,GC-MS
SMP-00221,8.96,76172.4,11871.3,15360.6,0.0765,Phenacetin,GC-MS
SMP-00221,10.41,14989.5,3499.4,3704.3,0.0154,Salicylic Acid,GC-MS
SMP-00221,12.12,58964.8,10519.7,10804.8,0.0596,Chlorpheniramine,GC-MS
SMP-00222,1.26,12945.5,3441.9,3562.3,0.0132,Uracil,GC-MS
SMP-00222,2.8,51731.5,10028.8,9931.6,0.0528,Acetaminophen,GC-MS
SMP-00222,4.12,94721.3,15400.3,16357.9,0.0942,Caffeine,GC-MS
SMP-00222,5.6,24339.0,5590.1,5556.1,0.025,Aspirin,GC-MS
SMP-00222,7.21,80777.2,13498.6,13788.0,0.0817,Benzoic Acid,GC-MS
SMP-00222,8.96,32717.0,6797.1,6830.5,0.0318,Phenacetin,GC-MS
SMP-00222,10.39,13691.4,3172.5,3283.1,0.0142,Salicylic Acid,GC-MS
SMP-00222,12.08,55178.1,10216.7,10172.7,0.0542,Chlorpheniramine,GC-MS
SMP-00223,1.25,10535.6,2560.8,2581.1,0.011,Uracil,GC-MS
SMP-00223,2.79,45216.9,8313.1,8778.4,0.0452,Acetaminophen,GC-MS
SMP-00223,4.19,92487.5,15364.9,15461.9,0.0916,Caffeine,GC-MS
SMP-00223,5.63,21010.2,4636.8,4863.9,0.0213,Aspirin,GC-MS
SMP-00223,7.18,67406.0,11572.2,11690.0,0.0659,Benzoic Acid,GC-MS
SMP-00223,8.89,29781.9,5905.4,6193.5,0.0301,Phenacetin,GC-MS
SMP-00223,10.38,16975.7,4188.3,4257.4,0.0168,Salicylic Acid,GC-MS
SMP-00223,12.08,60677.8,11174.2,11636.5,0.0601,Chlorpheniramine,GC-MS
SMP-00224,1.29,12337.3,3098.4,3248.5,0.0124,Uracil,GC-MS
SMP-00224,2.78,44391.2,9052.9,9193.0,0.0445,Acetaminophen,GC-MS
SMP-00224,4.13,82927.2,13908.6,14308.0,0.082,Caffeine,GC-MS
SMP-00224,5.59,23279.6,5125.2,5283.3,0.023,Aspirin,GC-MS
SMP-00224,7.23,57349.1,9396.1,9656.7,0.0572,Benzoic Acid,GC-MS
SMP-00224,8.96,25136.5,5052.5,5377.3,0.0242,Phenacetin,GC-MS
SMP-00224,10.4,14993.8,3548.4,3761.7,0.0151,Salicylic Acid,GC-MS
SMP-00224,12.12,57235.7,10427.7,10634.8,0.0566,Chlorpheniramine,GC-MS
SMP-00225,1.24,10578.7,2717.3,2836.8,0.011,Uracil,GC-MS
SMP-00225,2.77,49380.1,9718.9,9976.7,0.0495,Acetaminophen,GC-MS
SMP-00225,4.13,470264.7,70331.1,76301.8,0.4749,Caffeine,GC-MS
SMP-00225,5.56,23932.8,5200.9,5351.7,0.0246,Aspirin,GC-MS
SMP-00225,7.18,60076.7,9564.5,9799.7,0.0587,Benzoic Acid,GC-MS
SMP-00225,8.91,26664.3,5543.9,5771.2,0.0262,Phenacetin,GC-MS
SMP-00225,10.36,18213.8,4383.4,4508.6,0.0185,Salicylic Acid,GC-MS
SMP-00225,12.11,54503.3,10593.5,11059.1,0.0556,Chlorpheniramine,GC-MS
SMP-00226,1.25,11903.9,3011.0,3066.8,0.0122,Uracil,GC-MS
SMP-00226,2.84,40797.0,7828.2,8166.3,0.0416,Acetaminophen,GC-MS
SMP-00226,4.08,526341.9,73860.2,85365.9,0.5229,Caffeine,GC-MS
SMP-00226,5.58,27580.0,6183.4,6130.1,0.0273,Aspirin,GC-MS
SMP-00226,7.25,58900.2,9912.5,10359.5,0.0584,Benzoic Acid,GC-MS
SMP-00226,8.91,30656.5,6041.9,6342.6,0.0305,Phenacetin,GC-MS
SMP-00226,10.34,16566.7,4108.6,4266.4,0.0167,Salicylic Acid,GC-MS
SMP-00226,12.13,51570.1,9026.3,9356.5,0.0518,Chlorpheniramine,GC-MS
SMP-00227,1.25,12048.5,3189.7,3233.9,0.0124,Uracil,GC-MS
SMP-00227,2.81,41431.4,8024.0,8250.5,0.0414,Acetaminophen,GC-MS
SMP-00227,4.21,82759.4,13827.0,14218.5,0.0813,Caffeine,GC-MS
SMP-00227,5.56,23053.4,5030.1,5286.6,0.023,Aspirin,GC-MS
SMP-00227,7.16,60701.1,10114.8,10275.3,0.0614,Benzoic Acid,GC-MS
SMP-00227,8.96,33513.8,7138.3,7603.8,0.0339,Phenacetin,GC-MS
SMP-00227,10.38,16129.8,4018.2,4309.6,0.0157,Salicylic Acid,GC-MS
SMP-00227,12.03,46884.8,8747.0,8935.8,0.0454,Chlorpheniramine,GC-MS
SMP-00228,1.22,10063.8,2463.1,2528.7,0.0102,Uracil,GC-MS
SMP-00228,2.84,44771.8,8667.4,8748.5,0.0457,Acetaminophen,GC-MS
SMP-00228,4.11,86567.1,14846.5,15680.2,0.0872,Caffeine,GC-MS
SMP-00228,5.58,22172.3,4767.7,4880.5,0.0219,Aspirin,GC-MS
SMP-00228,7.18,68972.1,11121.7,11540.0,0.0685,Benzoic Acid,GC-MS
SMP-00228,9.0,33126.5,7214.9,7458.4,0.0328,Phenacetin,GC-MS
SMP-00228,10.39,13145.1,3157.5,3224.8,0.013,Salicylic Acid,GC-MS
SMP-00228,12.1,47738.0,8488.4,8571.4,0.047,Chlorpheniramine,GC-MS
SMP-00229,1.26,13846.6,3660.7,3778.8,0.0138,Uracil,GC-MS
SMP-00229,2.77,44809.1,8508.2,8704.3,0.0448,Acetaminophen,GC-MS
SMP-00229,4.11,82771.3,13698.8,13890.4,0.0825,Caffeine,GC-MS
SMP-00229,5.61,19340.0,4095.1,4371.1,0.0195,Aspirin,GC-MS
SMP-00229,7.18,61616.2,10532.9,10941.8,0.0625,Benzoic Acid,GC-MS
SMP-00229,8.96,28129.4,5348.3,5498.6,0.0287,Phenacetin,GC-MS
SMP-00229,10.42,16473.4,3929.0,3944.3,0.0166,Salicylic Acid,GC-MS
SMP-00229,12.1,56725.2,9850.9,10321.7,0.0564,Chlorpheniramine,GC-MS
SMP-00230,1.23,11543.7,3086.4,3231.6,0.0117,Uracil,GC-MS
SMP-00230,2.83,46489.3,9407.8,9900.9,0.0445,Acetaminophen,GC-MS
SMP-00230,4.2,105286.3,17522.8,17209.8,0.106,Caffeine,GC-MS
SMP-00230,5.66,22524.2,5043.8,5407.8,0.0236,Aspirin,GC-MS
SMP-00230,7.18,61318.5,9717.0,10090.6,0.0626,Benzoic Acid,GC-MS
SMP-00230,8.97,29041.4,6246.7,6659.5,0.0291,Phenacetin,GC-MS
SMP-00230,10.42,19035.0,4627.4,4865.9,0.0185,Salicylic Acid,GC-MS
SMP-00230,12.14,47950.8,8539.1,8733.9,0.0484,Chlorpheniramine,GC-MS
SMP-00231,1.21,12239.1,3165.6,3321.5,0.0122,Uracil,GC-MS
SMP-00231,2.76,41347.6,7594.7,7664.0,0.0407,Acetaminophen,GC-MS
SMP-00231,4.16,97890.9,15738.3,15870.8,0.097,Caffeine,GC-MS
SMP-00231,5.6,26631.4,5782.2,5868.5,0.0267,Aspirin,GC-MS
SMP-00231,7.2,59981.7,9692.1,9681.7,0.0585,Benzoic Acid,GC-MS
SMP-00231,8.92,31693.9,6170.3,6516.9,0.0306,Phenacetin,GC-MS
SMP-00231,10.39,14924.3,3560.0,3518.9,0.0146,Salicylic Acid,GC-MS
SMP-00231,12.08,50903.8,9112.2,9782.8,0.0509,Chlorpheniramine,GC-MS
SMP-00232,1.23,13115.0,3315.5,3522.8,0.0134,Uracil,GC-MS
SMP-00232,2.79,52840.9,10217.2,10488.2,0.0525,Acetaminophen,GC-MS
SMP-00232,4.15,94254.3,15421.6,16228.9,0.094,Caffeine,GC-MS
SMP-00232,5.6,24096.4,5374.4,5502.4,0.0237,Aspirin,GC-MS
SMP-00232,7.21,63639.3,10954.6,11018.0,0.0648,Benzoic Acid,GC-MS
SMP-00232,8.96,31584.1,6494.4,6575.9,0.0328,Phenacetin,GC-MS
SMP-00232,10.34,14209.3,3349.0,3534.2,0.0145,Salicylic Acid,GC-MS
SMP-00232,12.07,48939.8,8714.8,8789.7,0.0496,Chlorpheniramine,GC-MS
SMP-00233,1.23,12917.4,3233.1,3269.7,0.0131,Uracil,GC-MS
SMP-00233,2.79,47571.5,9568.2,9519.5,0.0477,Acetaminophen,GC-MS
SMP-00233,4.13,89944.5,15120.6,15489.2,0.0898,Caffeine,GC-MS
SMP-00233,5.6,20382.5,4720.0,4808.8,0.0202,Aspirin,GC-MS
SMP-00233,7.2,75406.5,12137.1,12706.2,0.0757,Benzoic Acid,GC-MS
SMP-00233,8.95,33197.1,6771.9,7080.3,0.0335,Phenacetin,GC-MS
SMP-00233,10.44,12641.3,2978.9,3022.8,0.0126,Salicylic Acid,GC-MS
SMP-00233,12.12,61910.9,10923.7,11167.5,0.062,Chlorpheniramine,GC-MS
SMP-00234,1.24,12769.6,3198.9,3266.4,0.0129,Uracil,GC-MS
SMP-00234,2.75,52427.2,10181.6,10698.4,0.0505,Acetaminophen,GC-MS
SMP-00234,4.17,105878.9,16973.5,17383.7,0.1028,Caffeine,GC-MS
SMP-00234,5.63,22337.9,5190.2,5377.4,0.0226,Aspirin,GC-MS
SMP-00234,7.23,67710.4,11406.4,11651.5,0.0704,Benzoic Acid,GC-MS
SMP-00234,8.91,24933.5,5020.8,5237.9,0.0248,Phenacetin,GC-MS
SMP-00234,10.36,14146.5,3390.9,3568.6,0.0144,Salicylic Acid,GC-MS
SMP-00234,12.06,42779.8,7617.8,7886.0,0.0426,Chlorpheniramine,GC-MS
SMP-00235,1.22,15889.5,3988.7,4182.7,0.0159,Uracil,GC-MS
SMP-00235,2.75,39511.2,7734.9,8089.0,0.0399,Acetaminophen,GC-MS
SMP-00235,4.14,79347.9,13120.1,13625.9,0.0841,Caffeine,GC-MS
SMP-00235,5.58,20451.3,4467.1,4712.2,0.0203,Aspirin,GC-MS
SMP-00235,7.18,70070.1,11923.0,11860.7,0.0686,Benzoic Acid,GC-MS
SMP-00235,8.98,38014.4,7615.2,7706.2,0.0385,Phenacetin,GC-MS
SMP-00235,10.41,15121.4,3727.8,3891.5,0.0146,Salicylic Acid,GC-MS
SMP-00235,12.11,38360.8,6833.3,6998.3,0.0387,Chlorpheniramine,GC-MS
SMP-00236,1.25,12166.7,3030.7,3128.0,0.0122,Uracil,GC-MS
SMP-00236,2.79,39289.1,7589.2,7634.0,0.0403,Acetaminophen,GC-MS
SMP-00236,4.11,106720.5,17721.8,18563.1,0.1065,Caffeine,GC-MS
SMP-00236,5.64,27749.9,6033.8,6248.2,0.0266,Aspirin,GC-MS
SMP-00236,7.18,70038.6,11092.6,11278.9,0.0717,Benzoic Acid,GC-MS
SMP-00236,8.96,34233.7,7161.2,7306.3,0.0352,Phenacetin,GC-MS
SMP-00236,10.43,15986.8,3883.3,4066.1,0.016,Salicylic Acid,GC-MS
SMP-00236,12.14,49476.8,9209.4,9655.5,0.0478,Chlorpheniramine,GC-MS
SMP-00237,1.27,14926.0,3768.2,3954.0,0.0148,Uracil,GC-MS
SMP-00237,2.79,55845.3,11119.6,11224.5,0.0563,Acetaminophen,GC-MS
SMP-00237,4.17,69395.3,11353.9,11688.8,0.0681,Caffeine,GC-MS
SMP-00237,5.57,27955.9,6175.6,6328.6,0.0277,Aspirin,GC-MS
SMP-00237,7.19,55596.0,9589.7,9890.2,0.0565,Benzoic Acid,GC-MS
SMP-00237,8.98,35037.6,7576.2,7881.1,0.035,Phenacetin,GC-MS
SMP-00237,10.36,17110.3,4260.9,4309.6,0.0171,Salicylic Acid,GC-MS
SMP-00237,12.06,50309.3,9462.8,9939.6,0.0493,Chlorpheniramine,GC-MS
SMP-00238,1.28,10462.2,2603.2,2747.5,0.0108,Uracil,GC-MS
SMP-00238,2.79,46270.8,9012.6,9437.5,0.0474,Acetaminophen,GC-MS
SMP-00238,4.12,92741.5,15259.8,16052.0,0.0884,Caffeine,GC-MS
SMP-00238,5.65,23632.1,5416.3,5646.0,0.0236,Aspirin,GC-MS
SMP-00238,7.25,73705.8,12554.2,12728.0,0.0728,Benzoic Acid,GC-MS
SMP-00238,8.93,32684.2,6501.7,6658.0,0.0329,Phenacetin,GC-MS
SMP-00238,10.44,17280.5,4349.6,4348.3,0.018,Salicylic Acid,GC-MS
SMP-00238,12.15,55949.2,10132.9,10250.9,0.0542,Chlorpheniramine,GC-MS
SMP-00239,1.23,12975.3,3213.6,3329.8,0.0134,Uracil,GC-MS
SMP-00239,2.79,42764.3,8749.6,9394.3,0.0437,Acetaminophen,GC-MS
SMP-00239,4.18,89344.3,14211.2,14668.5,0.089,Caffeine,GC-MS
SMP-00239,5.63,24318.7,5325.9,5610.7,0.0248,Aspirin,GC-MS
SMP-00239,7.18,53224.8,9038.8,9500.8,0.051,Benzoic Acid,GC-MS
SMP-00239,8.98,28461.5,5827.3,6237.6,0.0285,Phenacetin,GC-MS
SMP-00239,10.37,15628.5,3761.8,3875.3,0.0157,Salicylic Acid,GC-MS
SMP-00239,12.06,49114.3,9150.3,9511.2,0.0471,Chlorpheniramine,GC-MS
SMP-00240,1.26,13262.4,3514.7,3556.4,0.0134,Uracil,GC-MS
SMP-00240,2.8,36134.8,7014.4,7458.7,0.0364,Acetaminophen,GC-MS
SMP-00240,4.15,98162.1,15758.2,15580.3,0.0981,Caffeine,GC-MS
SMP-00240,5.64,18453.0,4174.1,4336.5,0.0195,Aspirin,GC-MS
SMP-00240,7.18,67119.6,10935.9,10795.0,0.0679,Benzoic Acid,GC-MS
SMP-00240,8.95,29962.7,6077.0,6314.7,0.0289,Phenacetin,GC-MS
SMP-00240,10.38,15772.1,4045.0,4152.3,0.0162,Salicylic Acid,GC-MS
SMP-00240,12.04,45395.5,8064.5,8253.2,0.0467,Chlorpheniramine,GC-MS
SMP-00241,1.22,12275.0,3082.7,3215.4,0.0122,Uracil,GC-MS
SMP-00241,2.8,44602.9,8792.4,8712.3,0.0442,Acetaminophen,GC-MS
SMP-00241,4.18,85625.8,13587.4,14333.0,0.0858,Caffeine,GC-MS
SMP-00241,5.56,21772.2,4917.3,5039.4,0.0221,Aspirin,GC-MS
SMP-00241,7.1,72353.3,12369.5,12627.7,0.0735,Benzoic Acid,GC-MS
SMP-00241,8.96,29381.9,5958.4,6077.7,0.0295,Phenacetin,GC-MS
SMP-00241,10.42,13886.2,3340.1,3476.3,0.0141,Salicylic Acid,GC-MS
SMP-00241,12.1,50258.1,9078.7,9448.7,0.0508,Chlorpheniramine,GC-MS
SMP-00242,1.29,12088.9,3146.0,3284.5,0.012,Uracil,GC-MS
SMP-00242,2.79,46535.6,8804.4,9274.8,0.0488,Acetaminophen,GC-MS
SMP-00242,4.21,84387.8,13967.6,14332.0,0.0834,Caffeine,GC-MS
SMP-00242,5.61,21844.8,4847.8,5003.1,0.0231,Aspirin,GC-MS
SMP-00242,7.17,81568.6,13713.8,13531.0,0.0812,Benzoic Acid,GC-MS
SMP-00242,8.95,28774.8,5690.9,5713.6,0.0291,Phenacetin,GC-MS
SMP-00242,10.35,17242.2,4308.8,4434.1,0.017,Salicylic Acid,GC-MS
SMP-00242,12.03,50208.1,9710.5,10066.1,0.05,Chlorpheniramine,GC-MS
SMP-00243,1.26,9497.0,2550.9,2575.8,0.0096,Uracil,GC-MS
SMP-00243,2.77,47712.1,9219.6,9533.5,0.047,Acetaminophen,GC-MS
SMP-00243,4.12,82934.6,13675.0,13995.9,0.0838,Caffeine,GC-MS
SMP-00243,5.53,20625.9,4745.2,4726.5,0.0206,Aspirin,GC-MS
SMP-00243,7.22,58523.1,9416.0,9853.5,0.0565,Benzoic Acid,GC-MS
SMP-00243,8.97,26385.4,5429.1,5611.0,0.0272,Phenacetin,GC-MS
SMP-00243,10.41,15527.1,3511.4,3652.6,0.0153,Salicylic Acid,GC-MS
SMP-00243,12.13,60846.4,11268.9,11851.1,0.0617,Chlorpheniramine,GC-MS
SMP-00244,1.3,12244.8,3207.6,3305.1,0.0121,Uracil,GC-MS
SMP-00244,2.78,52249.9,10575.1,10945.1,0.0522,Acetaminophen,GC-MS
SMP-00244,4.17,80992.5,13231.0,13264.4,0.0833,Caffeine,GC-MS
SMP-00244,5.64,21444.2,4867.5,5037.3,0.0209,Aspirin,GC-MS
SMP-00244,7.22,70468.0,11679.6,11630.2,0.071,Benzoic Acid,GC-MS
SMP-00244,8.97,32522.4,6433.2,6739.1,0.0325,Phenacetin,GC-MS
SMP-00244,10.43,18347.4,4637.2,4706.7,0.0183,Salicylic Acid,GC-MS
SMP-00244,12.01,49755.1,9306.3,9449.4,0.0502,Chlorpheniramine,GC-MS
SMP-00245,1.29,10215.8,2663.8,2791.5,0.0103,Uracil,GC-MS
SMP-00245,2.8,40204.4,8123.3,8395.6,0.0395,Acetaminophen,GC-MS
SMP-00245,4.14,95656.2,15824.1,16726.7,0.0948,Caffeine,GC-MS
SMP-00245,5.59,25232.9,5842.0,6059.7,0.0255,Aspirin,GC-MS
SMP-00245,7.23,75197.6,12440.3,12828.0,0.0754,Benzoic Acid,GC-MS
SMP-00245,8.98,39847.7,8504.5,8919.5,0.0393,Phenacetin,GC-MS
SMP-00245,10.45,17669.2,4239.5,4307.4,0.0172,Salicylic Acid,GC-MS
SMP-00245,12.13,53537.8,9918.2,10269.9,0.0532,Chlorpheniramine,GC-MS
SMP-00246,1.23,11973.9,3145.5,3196.3,0.0118,Uracil,GC-MS
SMP-00246,2.85,46564.7,9111.8,9481.7,0.0477,Acetaminophen,GC-MS
SMP-00246,4.22,80746.9,13996.4,14806.2,0.0818,Caffeine,GC-MS
SMP-00246,5.58,23410.0,5049.9,5279.1,0.0232,Aspirin,GC-MS
SMP-00246,7.22,67384.9,11264.3,11446.2,0.0683,Benzoic Acid,GC-MS
SMP-00246,8.99,193622.2,33700.4,40444.0,0.1897,Phenacetin,GC-MS
SMP-00246,10.4,13235.7,3271.4,3475.7,0.0131,Salicylic Acid,GC-MS
SMP-00246,12.11,53323.0,9064.4,8995.2,0.0517,Chlorpheniramine,GC-MS
SMP-00247,1.25,11884.5,3197.0,3372.4,0.0118,Uracil,GC-MS
SMP-00247,2.76,49786.8,9192.1,9500.8,0.0505,Acetaminophen,GC-MS
SMP-00247,4.18,84383.2,13297.7,13699.5,0.0831,Caffeine,GC-MS
SMP-00247,5.64,24361.8,5207.8,5316.7,0.0241,Aspirin,GC-MS
SMP-00247,7.18,69005.0,11748.2,12456.9,0.0659,Benzoic Acid,GC-MS
SMP-00247,8.88,30906.8,6534.2,6943.8,0.0309,Phenacetin,GC-MS
SMP-00247,10.44,15238.2,3498.3,3601.1,0.015,Salicylic Acid,GC-MS
SMP-00247,12.14,48210.7,8538.8,8725.7,0.0463,Chlorpheniramine,GC-MS
SMP-00248,1.28,13623.6,3493.9,3542.1,0.0139,Uracil,GC-MS
SMP-00248,2.83,49019.7,9355.3,9696.5,0.0497,Acetaminophen,GC-MS
SMP-00248,4.19,512913.3,89206.7,76060.7,0.4915,Caffeine,GC-MS
SMP-00248,5.59,23218.0,5139.2,5282.0,0.023,Aspirin,GC-MS
SMP-00248,7.16,60752.5,9830.7,9969.8,0.0593,Benzoic Acid,GC-MS
SMP-00248,8.89,28126.7,5752.1,6038.5,0.0278,Phenacetin,GC-MS
SMP-00248,10.38,14590.4,3356.3,3508.7,0.0142,Salicylic Acid,GC-MS
SMP-00248,12.11,304244.6,59054.1,60652.8,0.2981,Chlorpheniramine,GC-MS
SMP-00249,1.26,12444.4,3406.7,3476.8,0.0128,Uracil,GC-MS
SMP-00249,2.8,49997.9,9494.5,9510.5,0.0506,Acetaminophen,GC-MS
SMP-00249,4.21,84330.7,13699.0,14401.7,0.0847,Caffeine,GC-MS
SMP-00249,5.63,22602.3,5017.2,5237.5,0.0235,Aspirin,GC-MS
SMP-00249,7.23,53956.1,9322.9,9659.9,0.0533,Benzoic Acid,GC-MS
SMP-00249,8.97,31327.3,6597.6,6790.1,0.0315,Phenacetin,GC-MS
SMP-00249,10.42,16187.7,3911.5,4208.0,0.0158,Salicylic Acid,GC-MS
SMP-00249,12.09,65613.6,11710.9,12367.7,0.0661,Chlorpheniramine,GC-MS
SMP-00250,1.23,12707.7,3455.9,3588.0,0.0125,Uracil,GC-MS
SMP-00250,2.81,47402.8,9183.4,9595.3,0.0468,Acetaminophen,GC-MS
SMP-00250,4.17,82908.4,13826.4,14423.2,0.0829,Caffeine,GC-MS
SMP-00250,5.59,22450.0,5226.6,5417.9,0.0225,Aspirin,GC-MS
SMP-00250,7.19,67408.1,10766.8,11183.0,0.0677,Benzoic Acid,GC-MS
SMP-00250,8.94,26482.1,4939.2,5077.3,0.0258,Phenacetin,GC-MS
SMP-00250,10.41,12619.5,2997.2,3129.9,0.013,Salicylic Acid,GC-MS
SMP-00250,12.06,46540.4,8444.3,8780.5,0.0473,Chlorpheniramine,GC-MS
SMP-00251,1.27,13983.5,3586.2,3812.8,0.0138,Uracil,GC-MS
SMP-00251,2.77,44560.0,8888.6,9211.6,0.0453,Acetaminophen,GC-MS
SMP-00251,4.18,83522.4,13576.2,14176.3,0.0812,Caffeine,GC-MS
SMP-00251,5.61,21769.5,4770.0,5030.1,0.021,Aspirin,GC-MS
SMP-00251,7.18,57797.2,9046.0,9096.2,0.0583,Benzoic Acid,GC-MS
SMP-00251,8.95,32948.7,6789.4,7052.2,0.0325,Phenacetin,GC-MS
SMP-00251,10.41,14020.4,3283.1,3479.1,0.0143,Salicylic Acid,GC-MS
SMP-00251,12.11,59600.6,10222.7,10846.1,0.0605,Chlorpheniramine,GC-MS
